system:index,AGENCY,ALARM_DATE,CAUSE,COMMENTS,CONT_DATE,C_METHOD,DtCrrnt,FID_joined,FIRE_NAME,FIRE_NUM,GISAcrs,GIS_ACRES,INC_NUM,OBJECTI,OBJECTIVE,REPORT_AC,STATE,Shape_Area,Shape_Leng,UNIT_ID,YEAR_,YEAR_num,histogram,source,.geo
00000000000000000447,,,0,,,0,2020-07-30 16:58:53,85,KINCADE,,35.17261822,0.0,,151,0,0.0,,1.47300980925E-5,0.0218279833816,,,0,"{61=97.11372549019606, 51=14.305882352941177, 71=4.956862745098039, 81=41.6078431372549}",NIFSarchive,
00000000000000000448,,,0,,,0,2020-07-30 16:58:53,86,KINCADE,,3.2381599,0.0,,152,0,0.0,,1.35452533363E-6,0.0057804901904,,,0,"{61=12.356862745098038, 81=2.180392156862745}",NIFSarchive,
00000000000000000449,,,0,,,0,2020-07-31 11:51:52,87,PIGLET,,9566.87768646,0.0,,153,0,0.0,,0.00335399983996,0.790128648442,,,0,"{71=598.0470588235294, 91=6.0, 92=55.180392156862744, 51=33119.99607843134, 81=185.14117647058822, 42=489.5529411764706, 41=52.0, 11=487.74509803921575, 31=36.66666666666667}",NIFSarchive,
0000000000000000044a,,,0,,,0,2020-08-12 08:23:57,88,APPLE,,33422.9764358,0.0,,236,0,0.0,,0.0130151613849,1.25977273831,,,0,"{91=39.964705882352945, 51=56475.01176470585, 11=72.0, 31=329.5490196078431, 71=16595.176470588234, 61=5.270588235294118, 42=69642.96862745103, 82=109.41960784313726, 83=55.45882352941176, 84=39.964705882352945, 85=40.96862745098039, 23=92.4078431372549, 81=276.42352941176466, 41=248.81176470588235, 43=4120.403921568627, 21=2.349019607843138}",NIFSarchive,
0000000000000000044b,,,0,,,0,2020-08-18 22:05:29,89,HOLSER,,2500.0,0.0,,288,0,0.0,,8.63992319925E-4,0.138345484908,,,0,"{71=2185.7333333333318, 83=3.0, 51=6156.599999999999, 42=1135.698039215686, 41=89.81960784313725, 43=151.72549019607843, 31=62.26274509803922}",NIFSarchive,
0000000000000000044c,,,0,,,0,2020-08-18 12:08:34,90,RANCH2,,4379.97512261,0.0,,289,0,0.0,,0.0016894465154,0.25058917615,,,0,"{71=117.68627450980391, 42=3721.058823529411, 83=1.0, 51=14459.34117647058, 81=2.623529411764706, 23=4.298039215686274, 41=56.9607843137255, 43=748.7019607843135, 21=78.53333333333332, 31=1.4705882352941178}",NIFSarchive,
0000000000000000044d,,,0,,,0,2020-09-08 09:55:22,31,"BUTTE, TEHAMA, GLENN LIGHTNING COMPLEX",,260.687448817,0.0,,91,0,0.0,,1.10771634516E-4,0.0560841331264,,,0,"{51=72.35686274509803, 71=10.349019607843138, 42=1027.2627450980387, 41=9.0, 43=53.02352941176471}",NIFSactive,
0000000000000000044e,,,0,,,0,2020-09-21 05:32:49,58,CLAREMONT-BEAR,,294528.576128,0.0,,118,0,0.0,,1.10771634516E-4,0.0560841331264,,,0,"{51=72.35686274509803, 71=10.349019607843138, 42=1027.2627450980387, 41=9.0, 43=53.02352941176471}",NIFSactive,
0000000000000000044f,,,0,,,0,2020-09-06 21:37:47,49,"BUTTE, TEHAMA, GLENN LIGHTNING COMPLEX",,0.700622790485,0.0,,109,0,0.0,,2.97436348668E-7,0.00217844378098,,,0,"{42=3.007843137254902, 51=0.14901960784313725}",NIFSactive,
00000000000000000450,,,0,,,0,2020-09-21 05:32:49,58,CLAREMONT-BEAR,,294528.576128,0.0,,118,0,0.0,,2.97436348668E-7,0.00217844378098,,,0,"{42=3.007843137254902, 51=0.14901960784313725}",NIFSactive,
00000000000000000451,,,0,,,0,2020-09-19 03:18:04,62,EL DORADO,,22215.4569068,0.0,,123,0,0.0,,1.07185921985E-4,0.194675076183,,,0,"{71=29.211764705882352, 61=8.352941176470587, 82=51.38823529411764, 83=1.9843137254901961, 51=556.4039215686272, 42=476.4745098039216, 81=43.403921568627446, 41=18.721568627450978, 43=36.84705882352941, 31=0.6392156862745098}",NIFSactive,
00000000000000000452,,,0,,,0,2020-08-12 08:23:57,88,APPLE,,33422.9764358,0.0,,236,0,0.0,,1.07185921985E-4,0.194675076183,,,0,"{71=29.211764705882352, 61=8.352941176470587, 82=51.38823529411764, 83=1.9843137254901961, 51=556.4039215686272, 42=476.4745098039216, 81=43.403921568627446, 41=18.721568627450978, 43=36.84705882352941, 31=0.6392156862745098}",NIFSarchive,
00000000000000000453,,,0,,,0,2020-09-20 21:04:10,66,AUGUST COMPLEX NORTH ZONE,,267527.396109,0.0,,128,0,0.0,,3.22603036211E-6,0.031063200623,,,0,"{51=5.223529411764705, 71=0.07450980392156863, 42=25.85490196078431, 41=1.9411764705882353, 43=0.7607843137254902}",NIFSactive,
00000000000000000454,,,0,,,0,2020-09-20 16:35:08,67,AUGUST COMPLEX SOUTH ZONE,,486220.341986,0.0,,129,0,0.0,,3.22603036211E-6,0.031063200623,,,0,"{51=5.223529411764705, 71=0.07450980392156863, 42=25.85490196078431, 41=1.9411764705882353, 43=0.7607843137254902}",NIFSactive,
00000000000000000455,,,0,,,0,2020-09-20 21:04:10,66,AUGUST COMPLEX NORTH ZONE,,267527.396109,0.0,,128,0,0.0,,3.6298698125E-9,0.0351757461884,,,0,"{51=11.313725490196076, 71=11.854901960784314, 41=1.2901960784313724, 42=26.392156862745097, 43=13.674509803921566}",NIFSactive,
00000000000000000456,,,0,,,0,2020-09-21 03:22:43,69,AUGUST COMPLEX WEST ZONE,,92059.0843534,0.0,,131,0,0.0,,3.6298698125E-9,0.0351757461884,,,0,"{51=11.313725490196076, 71=11.854901960784314, 41=1.2901960784313724, 42=26.392156862745097, 43=13.674509803921566}",NIFSactive,
00000000000000000457,,,0,,,0,2020-09-20 16:35:08,67,AUGUST COMPLEX SOUTH ZONE,,486220.341986,0.0,,129,0,0.0,,1.72400537194E-7,0.105013621355,,,0,"{51=56.078431372549026, 71=59.27843137254902, 42=13.764705882352938, 41=2.2901960784313724, 43=0.7176470588235294}",NIFSactive,
00000000000000000458,,,0,,,0,2020-09-21 03:22:43,69,AUGUST COMPLEX WEST ZONE,,92059.0843534,0.0,,131,0,0.0,,1.72400537194E-7,0.105013621355,,,0,"{51=56.078431372549026, 71=59.27843137254902, 42=13.764705882352938, 41=2.2901960784313724, 43=0.7176470588235294}",NIFSactive,
00000000000000000459,,,0,,,0,2020-09-20 21:54:36,68,BOBCAT,,105343.736631,0.0,,130,0,0.0,,4.42212263113E-5,0.139284027359,,,0,"{51=274.7490196078433, 71=12.996078431372547, 42=182.29803921568626, 41=3.149019607843137, 43=28.46666666666666}",NIFSactive,
0000000000000000045a,,,0,,,0,2020-08-18 12:08:34,90,RANCH2,,4379.97512261,0.0,,289,0,0.0,,4.42212263113E-5,0.139284027359,,,0,"{51=274.7490196078433, 71=12.996078431372547, 42=182.29803921568626, 41=3.149019607843137, 43=28.46666666666666}",NIFSarchive,
0000000000000000045b,,,0,,,0,2020-07-31 11:51:52,87,PIGLET,,9566.87768646,0.0,,153,0,0.0,,7.53998532439E-4,0.204087909657,,,0,"{51=7523.635294117648, 71=88.11372549019609, 41=1.0, 42=263.31764705882347}",NIFSarchive,
0000000000000000045c,,,0,,,0,,0,,,0.0,0.0,,0,0,0.0,,0.0,0.0,,,0,{},,
00000000000000000545,CCO,968828400000,14,,,0,,0,YUCCA,00092000,0.0,788.867,00001623,0,1,0.0,CA,3192433.52958,14343.4354063,LAC,2000,2000,"{51=1898.0666666666664, 71=1106.101960784314, 42=431.7372549019607, 43=8.48235294117647, 21=4.890196078431373, 31=97.25490196078431}",,
000000000000000005d2,CCO,960793200000,14,,,0,,0,CALABASAS,00045000,0.0,1074.33,00001008,0,1,0.0,CA,4347640.40879,9253.39160728,LAC,2000,2000,"{71=2657.768627450982, 83=176.42352941176472, 51=1852.7333333333331, 41=16.729411764705883, 42=64.0078431372549, 43=4.2, 21=3.9725490196078432, 31=54.63529411764706}",,
000000000000000005d4,CCO,968655600000,14,,,0,,0,TRW,00000000,0.0,445.116,00050963,0,1,0.0,CA,1801318.72084,6433.58482862,ORC,2000,2000,"{51=1422.576470588235, 71=123.99215686274509, 42=432.1137254901961, 41=8.749019607843138, 43=13.952941176470588}",,
00000000000000000625,CCO,965113200000,1,,,0,,0,KING,00034041,0.0,5105.89,00000000,0,1,0.0,CA,2.06628207867E7,31448.4451803,KRN,2000,2000,"{71=939.6549019607844, 82=2.0, 51=6477.458823529406, 42=12476.901960784322, 81=23.0, 41=1815.3568627450984, 43=1149.3098039215681, 31=73.90588235294118}",,
00000000000000000627,CCO,960879600000,11,,,0,,0,FIVE DOGS,00000000,0.0,324.352,00000000,0,1,0.0,CA,1312603.97656,4902.1288732,KRN,2000,2000,"{51=23.768627450980393, 71=1429.5294117647065, 31=5.011764705882353}",,
00000000000000000628,CCO,964681200000,10,,,0,,0,46,00000000,0.0,714.605,00000000,0,1,0.0,CA,2891902.4007,9938.22322432,KRN,2000,2000,"{71=1805.6745098039216, 42=25.99607843137255, 82=3.0, 51=893.0588235294118, 81=31.541176470588233, 23=33.09803921568628, 41=1.0, 43=110.47843137254903, 21=0.00784313725490196, 31=308.7411764705883}",,
00000000000000000629,CCO,965199600000,1,,,0,,0,PEAK,00000000,0.0,1054.64,00000000,0,1,0.0,CA,4267987.10374,10909.1667858,KRN,2000,2000,"{71=2190.4313725490206, 82=3.0, 51=1439.4117647058824, 42=545.1411764705882, 41=188.48627450980393, 43=362.2745098039216, 31=13.188235294117646}",,
000000000000000004f1,CDF,969433200000,2,,,0,,0,CONCOW,00000000,0.0,1834.89,00010476,0,1,0.0,CA,7425536.52562,17902.3455406,BTU,2000,2000,"{71=966.8313725490195, 21=168.38823529411766, 51=822.9411764705883, 42=4184.49019607843, 23=6.113725490196078, 41=1046.9333333333338, 43=1044.0745098039215, 11=10.13725490196078}",,
0000000000000000051d,CDF,966150000000,7,,,0,,0,HIGHWAY,00000185,0.0,654.401,00008628,0,1,0.0,CA,2648266.40045,9701.72251695,FKU,2000,2000,"{51=378.0313725490196, 71=191.3294117647059, 41=164.0901960784314, 42=2080.9764705882358, 43=116.90196078431373, 21=10.866666666666667}",,
00000000000000000540,CDF,964249200000,4,,,0,,0,GOAT,00000000,0.0,1116.87,00001817,0,1,0.0,CA,4519815.7061,10290.8136764,LMU,2000,2000,"{42=4321.49411764706, 51=665.9607843137256, 71=34.2}",,
00000000000000000541,CDF,964594800000,2,,,0,,0,MORGAN,00000000,0.0,3316.26,00004423,0,1,0.0,CA,1.34204249819E7,21845.0143573,LNU,2000,2000,"{71=4563.603921568626, 81=26.000000000000004, 51=3023.678431372549, 11=6.552941176470588, 42=2444.992156862744, 41=1276.035294117647, 43=3569.843137254903, 21=0.18823529411764706}",,
00000000000000000542,CDF,960879600000,10,,,0,,0,BERRYESSA,00000000,0.0,4859.86,00003087,0,1,0.0,CA,1.9667148043E7,26826.385442,LNU,2000,2000,"{71=4111.356862745098, 61=5.4901960784313735, 51=4765.513725490196, 21=1.0627450980392157, 41=3080.0117647058814, 42=4692.501960784312, 43=5185.886274509803, 11=9.690196078431372}",,
00000000000000000543,CDF,973152000000,2,,,0,,0,HIDDEN,00000000,0.0,3960.48,00007151,0,1,0.0,CA,1.6027510509E7,26955.014756,LNU,2000,2000,"{71=8486.235294117643, 61=223.0392156862745, 51=3111.925490196079, 41=2575.9490196078427, 81=718.2980392156862, 42=2273.5450980392156, 43=378.03529411764697, 11=40.0}",,
00000000000000000544,CDF,965631600000,14,,,0,,0,WINTERS,00000000,0.0,404.448,00004679,0,1,0.0,CA,1636742.41988,6305.46740129,LNU,2000,2000,"{61=296.6117647058822, 71=1210.3843137254896, 83=247.0, 51=6.0, 81=55.45882352941178, 41=1.0, 31=2.0}",,
00000000000000000599,CDF,970210800000,18,,,0,,0,WEINSTEIN,00000165,0.0,8283.99,00003715,0,1,0.0,CA,3.35241050518E7,43045.521028,TGU,2000,2000,"{71=11365.968627450977, 51=9790.847058823532, 42=4189.7490196078425, 41=7786.639215686271, 43=3836.494117647061, 11=10.462745098039214, 31=267.09019607843146}",,
0000000000000000059a,CDF,959842800000,18,,,0,,0,ELEPHANT,00000051,0.0,886.483,00004863,0,1,0.0,CA,3587471.36832,8016.7150555,TUU,2000,2000,"{71=2279.941176470587, 61=168.28627450980392, 82=29.0, 83=200.0274509803922, 84=164.50196078431372, 51=122.72549019607843, 81=254.9686274509804, 42=13.0, 43=7.203921568627451, 11=27.698039215686276, 31=718.2588235294115}",,
000000000000000005a5,CDF,970297200000,7,,,0,,0,SIXTEEN,00000000,0.0,390.053,00006288,0,1,0.0,CA,1578488.87008,4925.65766478,LNU,2000,2000,"{51=11.313725490196079, 71=1548.545098039216, 41=11.0, 42=1.0, 43=181.54901960784315, 31=0.0784313725490196}",,
000000000000000005a9,CDF,962262000000,4,,,0,,0,BARRETT,00000000,0.0,1323.16,00004431,0,1,0.0,CA,5354640.10973,11879.789982,MVU,2000,2000,"{51=4465.137254901961, 71=63.57254901960785, 42=1370.9882352941174, 41=34.98823529411764, 43=13.71372549019608, 31=1.0941176470588236}",,
000000000000000005d3,CDF,965199600000,3,,,0,,0,DRIVERS,00000508,0.0,348.923,00001875,0,1,0.0,CA,1412042.71494,6352.76445457,NEU,2000,2000,"{51=128.3882352941177, 71=35.90196078431373, 42=761.2117647058825, 41=188.2156862745098, 43=454.99999999999994}",,
000000000000000005d5,CDF,964854000000,14,,,0,,0,PECHANGA,00000000,0.0,11734.0,00048329,0,1,0.0,CA,4.7485740137E7,42079.0796267,RRU,2000,2000,"{71=245.90588235294115, 91=1.0, 51=29480.22745098041, 42=22601.580392156866, 41=304.67058823529413, 92=1.0, 43=100.56078431372549, 11=14.0, 31=11.764705882352942}",,
000000000000000005d6,CDF,968482800000,2,,,0,,0,BLACK RANCH,00001454,0.0,443.846,00058237,0,1,0.0,CA,1796182.03106,7250.41404507,RRU,2000,2000,"{51=1095.129411764706, 31=0.6941176470588235, 71=210.0901960784314, 61=1.0, 41=3.2588235294117647, 82=62.8, 83=7.694117647058824, 84=3.011764705882353, 85=25.0, 23=32.88627450980393, 81=117.95686274509804, 42=321.34117647058827, 43=114.36470588235292}",,
000000000000000005eb,CDF,966236400000,2,,,0,,0,UNION,00006728,0.0,320.554,00000000,0,1,0.0,CA,1297234.45694,9040.74142937,SHU,2000,2000,"{71=221.30196078431374, 42=738.2352941176473, 51=164.70196078431374, 81=37.37647058823529, 23=3.0509803921568626, 41=111.51372549019608, 43=161.46274509803928, 21=2.9607843137254903, 31=0.2705882352941177}",,
000000000000000005ec,CDF,965804400000,10,,,0,,0,ROMERO,00000295,0.0,1706.85,00011930,0,1,0.0,CA,6907375.43788,11986.8087597,MMU,2000,2000,"{71=7141.670588235297, 91=1.0, 21=169.4666666666667, 42=9.568627450980392, 83=1.0, 51=276.8313725490196, 23=44.53333333333333, 41=7.509803921568627, 92=2.6352941176470583, 43=9.545098039215686, 11=9.709803921568625, 31=0.7803921568627451}",,
00000000000000000609,CDF,962521200000,9,,,0,,0,GRANITE,00000201,0.0,2591.92,00009447,0,1,0.0,CA,1.04891353532E7,15732.1304006,MMU,2000,2000,"{51=3861.0941176470596, 71=3846.9372549019595, 41=2254.6901960784317, 42=308.28235294117644, 43=1382.3294117647063, 21=0.9215686274509804}",,
0000000000000000060a,CDF,967618800000,2,,,0,,0,HUNTER,00000335,0.0,8205.8,00012981,0,1,0.0,CA,3.32077013664E7,40149.4858992,MMU,2000,2000,"{32=8.490196078431373, 71=4644.690196078433, 51=9326.192156862744, 21=25.768627450980397, 42=12741.890196078435, 41=3675.937254901961, 43=6450.529411764706, 11=22.219607843137258}",,
00000000000000000621,CDF,964594800000,6,,,0,,0,CORP #13,00000000,0.0,813.301,00002574,0,1,0.0,CA,3291311.78516,8927.61165035,SKU,2000,2000,"{51=2665.101960784314, 71=985.0901960784315, 81=6.686274509803922}",,
00000000000000000623,CDF,969692400000,7,,,0,,0,LOURENCE,00000161,0.0,304.609,00004315,0,1,0.0,CA,1232709.3511,5490.20086476,TGU,2000,2000,"{41=150.85882352941178, 71=1218.6235294117646}",,
00000000000000000626,CDF,967964400000,2,,,0,,0,NORTH FORK,00000000,0.0,1735.93,00002783,0,1,0.0,CA,7025071.07879,14681.2781808,BEU,2000,2000,"{51=3584.4823529411738, 71=718.0941176470586, 42=2507.4000000000015, 41=43.443137254901956, 43=577.7254901960783, 31=373.71764705882356}",,
0000000000000000063d,CDF,966495600000,6,,,0,,0,CORP #15,00000000,0.0,342.245,00003009,0,1,0.0,CA,1385018.23123,8889.7275886,SKU,2000,2000,"{51=994.2431372549019, 71=544.3294117647057}",,
0000000000000000063f,CDF,963817200000,14,,,0,,0,BECK,00000000,0.0,396.361,00003047,0,1,0.0,CA,1604015.64719,6304.09917948,SLU,2000,2000,"{83=686.1019607843139, 51=10.490196078431373, 71=30.78039215686275, 81=830.2705882352938, 82=171.5764705882353, 31=52.38039215686274}",,
00000000000000000640,CDF,963126000000,7,,,0,,0,SUCCESS,00000106,0.0,330.591,00006521,0,1,0.0,CA,1337854.7627,4677.25288177,TUU,2000,2000,"{71=883.866666666667, 82=9.0, 51=390.1176470588235, 81=9.843137254901961, 42=47.72156862745098, 43=124.80392156862746, 21=1.1098039215686275, 31=19.701960784313727}",,
00000000000000000643,DOD,,14,,,0,,0,,00000000,0.0,1044.77,00000000,0,1,0.0,CA,4228031.25136,11019.9368371,CRB,2000,2000,"{71=3509.9843137254907, 83=5.0, 51=334.2980392156863, 41=11.0, 42=40.0, 43=4.0, 21=29.215686274509803, 31=763.7490196078428}",,
00000000000000000644,DOD,,14,,,0,,0,,00000000,0.0,301.648,00000000,0,1,0.0,CA,1220725.46718,4617.62043761,CRB,2000,2000,"{71=696.5294117647059, 42=5.0, 51=323.82352941176464, 81=26.701960784313727, 23=4.662745098039215, 41=5.0, 43=41.34901960784313, 21=10.015686274509804, 31=243.05882352941177}",,
00000000000000000645,DOD,,14,,,0,,0,,00000000,0.0,658.354,00000000,0,1,0.0,CA,2664264.04306,9119.49037472,CRB,2000,2000,"{71=1439.3843137254905, 41=4.0, 84=3.0, 51=725.8313725490195, 23=12.337254901960785, 81=7.298039215686274, 42=0.7372549019607844, 43=40.50588235294118, 21=5.0, 31=722.0196078431371}",,
00000000000000000646,DOD,,13,,,0,,0,,00000000,0.0,1028.24,00000000,0,1,0.0,CA,4161155.66249,11058.1282363,CRB,2000,2000,"{71=3085.2901960784297, 83=9.0, 51=377.37254901960785, 41=22.121568627450984, 23=1.0, 42=62.67450980392157, 43=50.49019607843137, 21=52.38039215686274, 31=962.7803921568631}",,
00000000000000000647,DOD,,14,,,0,,0,,00000000,0.0,609.03,00000000,0,1,0.0,CA,2464656.5525,6907.95365865,CRB,2000,2000,"{71=2445.5529411764687, 51=174.07058823529414, 42=36.0, 41=13.0, 43=19.0, 21=10.0, 31=40.5843137254902}",,
0000000000000000051c,USF,965113200000,1,,,0,,0,,00000083,0.0,1527.62,00000000,0,1,0.0,CA,6182062.59816,20032.4882076,TOI,2000,2000,"{71=706.0823529411766, 51=4876.623529411765, 42=1170.2509803921566, 81=25.266666666666662, 41=62.38039215686274, 43=12.254901960784313, 31=15.513725490196078}",,
000000000000000005ab,DOD,968828400000,9,,969001200000,1,,0,HARRIS,00000539,0.0,9329.92,00000539,0,1,7000.0,CA,3.77568333374E7,46188.8869563,AFV,2000,2000,"{91=9.298039215686275, 51=9658.454901960771, 92=0.19215686274509805, 31=915.3999999999999, 71=23454.58039215687, 61=1.5098039215686274, 41=383.37254901960773, 82=181.0784313725491, 83=22.705882352941178, 84=1.0, 85=10.0, 23=132.63529411764705, 81=513.7294117647058, 42=4438.858823529412, 43=2017.6313725490195, 21=209.843137254902}",,
000000000000000005ac,DOD,968828400000,11,,969001200000,1,,0,PEACEKEPPER,00000543,0.0,978.645,00000543,0,1,1000.0,CA,3960435.70795,11148.2137094,AFV,2000,2000,"{71=2725.070588235297, 91=1.0, 21=52.32941176470588, 41=135.2941176470588, 82=0.19215686274509805, 51=668.1019607843139, 23=17.333333333333332, 81=2.0, 42=92.18039215686275, 43=58.00392156862745, 11=1.0, 31=647.6000000000001}",,
000000000000000004f2,CDF,960879600000,6,,960966000000,8,,0,LARKIN,00000208,0.0,487.253,00005945,0,1,475.0,CA,1971843.47035,10100.9788276,BTU,2000,2000,"{71=858.1607843137253, 61=120.03529411764706, 91=79.29803921568627, 21=301.64705882352933, 42=45.15686274509804, 51=191.79215686274512, 41=68.02352941176471, 23=156.18431372549023, 92=239.21568627450984, 43=83.76470588235296, 11=47.21568627450981}",,
00000000000000000246,NPS,964249200000,5,,965458800000,8,,0,HAPPY,0004,0.0,4907.75,00204331,0,1,5861.0,CA,1.98609600474E7,26051.7554854,DVP,2000,2000,"{51=11217.607843137255, 71=895.3803921568626, 42=8558.400000000003, 41=1.0, 43=774.835294117647, 31=620.0627450980392}",,
00000000000000000018,USF,965286000000,1,,966150000000,8,,0,SAWMILL,00000031,0.0,321.6,00000000,0,1,322.0,CA,1301468.1459,6759.52020655,INF,2000,2000,"{51=333.94901960784307, 71=908.5725490196077, 42=198.59607843137252, 41=0.5372549019607843, 43=1.0, 31=3.2509803921568627}",,
00000000000000000019,USF,966495600000,6,,970038000000,8,,0,STORRIE,00000057,0.0,56076.3,00000000,0,1,55261.0,CA,2.2693285922E8,91499.4759493,PNF,2000,2000,"{33=96.0, 71=7708.247058823532, 51=19327.835294117674, 42=200841.16078431392, 41=2398.7568627450983, 43=20874.02352941175, 11=638.6666666666666, 31=259.5254901960784}",,
0000000000000000053f,USF,964162800000,9,,964767600000,8,,0,BARK,00000032,0.0,1719.76,00000000,0,1,1720.0,CA,6959606.3487,16733.9621546,KNF,2000,2000,"{51=111.29803921568629, 71=320.75686274509803, 42=6931.199999999995, 41=87.72941176470587, 43=281.2627450980392}",,
0000000000000000058b,USF,968828400000,7,,969001200000,8,,0,LYONS,00000073,0.0,495.368,00000000,0,1,495.0,CA,2004682.15696,8630.59960188,CNF,2000,2000,"{51=1661.7529411764708, 71=153.0862745098039, 41=4.015686274509804, 42=399.3254901960784, 31=9.0}",,
000000000000000005a6,USF,964249200000,9,,965372400000,8,,0,PLASKETT 2,00000030,0.0,5811.85,00000000,0,1,5856.0,CA,2.3519724485E7,30011.3537057,LPF,2000,2000,"{71=2978.9058823529417, 82=4.0, 51=6045.058823529413, 11=1.0, 42=15570.470588235294, 41=59.5843137254902, 43=1437.4509803921567, 21=4.462745098039216, 31=31.113725490196078}",,
000000000000000005a7,USF,954489600000,9,,954576000000,8,,0,TOWN,00000001,0.0,1110.21,00000000,0,1,1140.0,CA,4492858.47752,14772.5615899,MNF,2000,2000,"{51=712.1803921568628, 71=610.1137254901959, 42=2250.745098039215, 41=985.1372549019609, 43=430.14509803921555, 31=3.411764705882353}",,
000000000000000005a8,USF,953971200000,4,,954918000000,8,,0,CABBAGE,00000002,0.0,1358.24,00000000,0,1,1700.0,CA,5496592.38612,15767.8565438,MNF,2000,2000,"{51=2865.352941176471, 71=356.90980392156865, 42=2197.050980392157, 41=176.9607843137255, 43=505.72156862745095, 11=4.666666666666667}",,
00000000000000000622,USF,970902000000,7,,971420400000,8,,0,JOURNEY,00000102,0.0,1010.05,00000000,0,1,990.0,CA,4087529.12169,12013.9477249,SRF,2000,2000,"{51=378.3294117647059, 71=216.49803921568628, 42=3267.8745098039217, 41=222.25882352941179, 43=456.3176470588235}",,
00000000000000000624,USF,964249200000,9,,968223600000,8,,0,MANTER,00000025,0.0,79223.4,00000000,0,1,75000.0,CA,3.20605839914E8,127094.392904,SQF,2000,2000,"{71=59760.13333333336, 91=39.0, 42=150211.0470588235, 82=7.988235294117647, 83=1.0, 51=117424.47058823518, 41=824.2901960784314, 81=279.9647058823529, 92=34.0, 43=11187.568627450984, 11=8.0, 31=16446.52549019608}",,
0000000000000000062a,USF,959583600000,4,,959842800000,8,,0,AZUSA,00000006,0.0,700.492,00000000,0,1,740.0,CA,2834788.85853,12751.610798,INF,2000,2000,"{71=417.5058823529413, 51=1728.0431372549008, 42=988.2392156862745, 23=9.91764705882353, 41=1.0, 43=2.623529411764706, 31=1.988235294117647}",,
0000000000000000063e,USF,968914800000,9,,968914800000,8,,0,PARADISE,00000155,0.0,350.243,00000000,0,1,427.0,CA,1417384.49001,7134.7014764,ANF,2000,2000,"{71=112.52156862745097, 85=0.611764705882353, 51=1147.670588235294, 41=51.28627450980392, 23=0.11764705882352941, 42=122.72941176470589, 43=133.0392156862745, 21=3.756862745098039, 31=2.768627450980392}",,
