system:index,AGENCY,ALARM_DATE,CAUSE,COMMENTS,CONT_DATE,C_METHOD,DtCrrnt,FID_joined,FIRE_NAME,FIRE_NUM,GISAcrs,GIS_ACRES,INC_NUM,OBJECTI,OBJECTIVE,REPORT_AC,STATE,Shape_Area,Shape_Leng,UNIT_ID,YEAR_,YEAR_num,histogram,source,.geo
00000000000000000237,NPS,1088578800000,1,,1091170800000,7,,0,MEADOW WFU,00001962,0.0,5031.16,00001962,0,2,5033.36,CA,2.03603692656E7,31288.8649338,YNP,2004,2004,"{71=385.90588235294115, 42=17281.81960784314, 11=4.0, 52=4950.200000000002}",,
0000000000000000024e,NPS,1088406000000,1,,1098255600000,7,,0,BLUFF,04-10,0.0,3414.03,,0,2,3413.0,CA,1.38160786842E7,22005.1287177,LNP,2004,2004,"{71=54.450980392156865, 90=29.72156862745098, 52=2545.807843137255, 42=12595.580392156855, 11=82.49803921568628, 95=23.03921568627451, 31=19.337254901960787}",,
000000000000000004e9,USF,1125471600000,4,,1125471600000,7,,0,BLAISDELL,00000122,0.0,5491.79,00000000,0,1,5493.0,CA,2.22244759172E7,25671.5028202,BDF,2005,2005,"{71=1212.270588235294, 42=47.0, 31=2844.011764705883, 52=20589.19215686275}",,
000000000000000004ea,USF,1128495600000,10,,1128582000000,7,,0,THURMAN,00000167,0.0,938.662,00000000,0,1,935.0,CA,3798628.676,11837.4508491,BDF,2005,2005,"{43=450.6941176470588, 23=2.0, 42=1481.1921568627452, 22=5.737254901960784, 21=84.98039215686275, 52=2195.494117647057}",,
000000000000000004fe,USF,1127199600000,1,,1127286000000,7,,0,WOOLEY,00000062,0.0,3224.14,00000000,0,1,3225.0,CA,1.30476421414E7,24400.0566179,KNF,2005,2005,"{71=14.858823529411765, 22=2.0, 41=26.211764705882352, 42=13916.858823529406, 43=250.24705882352944, 21=178.67058823529413, 52=107.56078431372549}",,
000000000000000005da,BLM,1090479600000,6,,1090566000000,8,,0,CAMP,00037555,0.0,691.699,04-37555,0,1,691.41,CA,2799205.39805,10498.4904668,BBD,2004,2004,"{71=2246.654901960785, 22=6.392156862745098, 21=37.0235294117647, 52=819.78431372549}",,
000000000000000004fb,CCO,1089788400000,10,,1089874800000,8,,0,ROCKY,00036647,0.0,466.68,04-36647,0,1,468.71,CA,1888587.24922,13354.853501,KRN,2004,2004,"{71=421.8862745098039, 42=167.36862745098034, 22=1.4823529411764707, 21=1.8039215686274512, 52=1505.5568627450966}",,
000000000000000005d9,CCO,1087542000000,7,,1087628400000,8,,0,WEST,00033440,0.0,566.652,04-33440,0,1,566.6,CA,2293159.77813,9652.36553724,KRN,2004,2004,"{71=1996.6039215686276, 23=0.03529411764705882, 42=8.0, 22=4.4, 21=71.52549019607842, 52=467.14509803921567}",,
00000000000000000011,CCO,1121238000000,8,,1113462000000,8,,0,SIERRA,00000000,0.0,364.379,00149034,0,1,364.0,CA,1474587.94335,9873.8502722,LAC,2005,2005,"{21=12.741176470588234, 71=88.14901960784314, 52=1537.2235294117647}",,
00000000000000000012,CCO,1125730800000,14,,1125990000000,8,,0,GORMAN,00000000,0.0,2515.94,00189367,0,1,2025.0,CA,1.01816518062E7,21124.2256026,LAC,2005,2005,"{71=1956.270588235295, 24=3.0, 90=16.0, 21=739.5803921568626, 22=538.6823529411762, 43=23.847058823529412, 23=232.45490196078433, 81=1.0, 42=159.14901960784312, 52=7612.886274509806, 11=8.0, 31=21.08235294117647}",,
00000000000000000013,CCO,1119855600000,7,,1119942000000,8,,0,MUNZ,00000000,0.0,1183.54,00134919,0,1,1183.0,CA,4789597.31445,18836.4947611,LAC,2005,2005,"{71=460.30588235294147, 81=0.17254901960784313, 42=5.0, 21=160.05882352941177, 11=0.4549019607843137, 52=4694.53725490196}",,
0000000000000000067c,CCO,1127890800000,14,,1128927600000,8,,0,TOPANGA,00000000,0.0,23396.4,00208724,0,1,23396.0,CA,9.4681831157E7,139015.603081,LAC,2005,2005,"{52=83249.18039215682, 11=7.694117647058823, 95=1912.4549019607844, 31=3.807843137254902, 71=12381.968627450982, 24=15.545098039215686, 90=409.6039215686274, 22=958.6039215686279, 23=202.5686274509804, 42=263.7686274509804, 41=0.3137254901960784, 43=717.6549019607843, 21=5073.305882352931}",,
000000000000000004ca,CDF,1083567600000,14,,1083567600000,8,,0,SCHOOL,00000685,0.0,359.108,00035567,0,1,377.0,CA,1453259.77023,5922.308875,RRU,2004,2004,"{81=161.08627450980396, 71=370.1215686274509, 52=1083.2588235294118}",,
000000000000000004ec,CDF,1083481200000,14,,1083567600000,8,,0,GAFFORD,00000667,0.0,406.006,00035197,0,1,450.0,CA,1643049.39094,6698.57175426,RRU,2004,2004,"{71=326.21568627450995, 22=15.737254901960785, 21=116.95686274509804, 52=1366.3490196078435}",,
000000000000000004ed,CDF,1089702000000,14,,1089702000000,8,,0,LAKEVIEW,00001180,0.0,360.906,00056039,0,1,350.0,CA,1460536.70601,6064.03117295,RRU,2004,2004,"{71=180.72549019607848, 23=7.898039215686275, 21=90.99215686274508, 22=20.580392156862747, 52=1318.6705882352942, 31=3.815686274509804}",,
000000000000000004ee,CDF,1082876400000,14,,1082962800000,8,,0,PLEASURE,00000611,0.0,2456.28,00032913,0,1,2464.0,CA,9940220.33619,14787.2379523,RRU,2004,2004,"{71=2111.717647058823, 90=12.847058823529412, 21=330.74117647058813, 23=1.0, 22=37.57254901960785, 52=8404.031372549018, 95=140.1294117647059, 31=6.0}",,
000000000000000004f9,CDF,,14,,,8,,0,CASTLE,00000000,0.0,570.109,00006407,0,1,570.09,CA,2307148.90399,9744.81908699,TUU,2004,2004,"{82=0.10588235294117647, 71=2536.0745098039183, 52=27.0}",,
000000000000000004fa,CDF,,14,,,8,,0,STAGEL,00000000,0.0,313.373,00000000,0,1,313.36,CA,1268177.37277,5445.56119022,TUU,2004,2004,"{71=1313.1999999999998, 21=49.30588235294118, 22=2.3372549019607844, 95=21.031372549019608, 52=23.0}",,
00000000000000000504,CDF,1083567600000,8,,1083913200000,8,,0,CERRITO,00000681,0.0,16447.4,00035517,0,1,16460.0,CA,6.65602635776E7,71811.3897116,RRU,2004,2004,"{71=24291.035294117653, 24=1.0196078431372548, 90=333.8509803921569, 31=16.0, 95=88.0, 23=20.63137254901961, 43=5.0, 81=48.96470588235294, 21=2245.035294117647, 22=184.9725490196078, 11=5.68235294117647, 52=46713.09803921567}",,
00000000000000000505,CDF,1090479600000,14,,1091084400000,8,,0,CITRUS,00001269,0.0,682.609,00058691,0,1,750.0,CA,2762420.40174,11085.2902866,RRU,2004,2004,"{82=0.8941176470588236, 71=80.95294117647059, 43=7.211764705882354, 22=1.5686274509803924, 21=8.48235294117647, 52=2969.760784313727}",,
00000000000000000506,CDF,1083481200000,14,,1083913200000,8,,0,EAGLE,00000666,0.0,8946.07,00035190,0,1,8831.0,CA,3.6203479329E7,51323.2319086,RRU,2004,2004,"{52=34404.011764705894, 95=254.20392156862744, 11=201.35294117647072, 31=0.8627450980392156, 71=4159.078431372547, 24=1.0, 90=229.30980392156863, 42=43.64313725490196, 82=0.6313725490196078, 81=84.9450980392157, 23=4.007843137254902, 22=102.03921568627452, 43=58.0, 21=680.8352941176471}",,
000000000000000005dc,CDF,1084345200000,3,,1084604400000,8,,0,COTTONWOOD,00000763,0.0,1819.38,00038418,0,1,1845.0,CA,7362753.99556,12475.028822,RRU,2004,2004,"{71=7834.729411764703, 90=5.0, 52=148.3843137254902, 95=6.0, 31=186.42352941176472}",,
000000000000000005f8,CDF,1083913200000,14,,,8,,0,FRAZIER,00000000,0.0,1563.7,00004886,0,1,1563.67,CA,6328083.84549,14070.1745059,TUU,2004,2004,"{71=6777.407843137252, 22=0.8627450980392157, 21=110.1921568627451, 52=142.16862745098038}",,
00000000000000000649,CDF,1088665200000,2,,1088665200000,8,,0,WARNER,00000547,0.0,569.986,00005269,0,1,621.0,CA,2306652.14178,6950.10555808,MVU,2004,2004,"{71=63.17254901960784, 81=4.196078431372549, 43=13.874509803921569, 52=2481.2431372548995}",,
00000000000000000677,CDF,1090479600000,7,,1091084400000,8,,0,STRAYLOR,00002537,0.0,3292.83,00002537,0,1,3289.0,CA,1.33256109477E7,29313.9065912,LMU,2004,2004,"{71=6612.607843137255, 42=4379.482352941178, 95=17.0, 52=3796.149019607843}",,
000000000000000004ce,CDF,1117868400000,1,,1117954800000,8,,0,Five,00000070,0.0,2371.55,00006116,0,1,5114.0,CA,9597306.30182,15638.6239001,FKU,2005,2005,"{71=10035.772549019615, 24=1.0, 82=11.309803921568626, 23=8.407843137254902, 21=241.71372549019603, 22=145.3372549019608, 52=165.19215686274512, 31=53.0}",,
000000000000000004d9,CDF,1122447600000,14,,1122534000000,8,,0,RED,00000139,0.0,764.764,00008868,0,1,870.0,CA,3094890.93859,8221.26733263,TUU,2005,2005,"{21=126.27450980392157, 71=2830.0784313725476, 52=482.0549019607843}",,
000000000000000004da,CDF,1120719600000,14,,1120719600000,8,,0,MILLWOOD,00000103,0.0,2901.62,00007505,0,1,2600.0,CA,1.17424379611E7,14138.3342781,TUU,2005,2005,"{71=9057.541176470597, 42=37.0, 21=16.73333333333333, 95=6.0, 52=3929.3372549019614}",,
0000000000000000025a,NPS,1119423600000,1,"Hackberry Complex, 6/28/2005 perimieter date",1120719600000,8,,0,WILDHORSE,6392,0.0,63771.4,6392,0,1,63436.0,CA,2.58073726114E8,150311.167367,MNP,2005,2005,"{71=2526.8627450980403, 42=350.3803921568628, 52=283863.47450980387, 31=2.0}",,
0000000000000000025b,NPS,1119423600000,1,Hackberry Complex,1120719600000,8,,0,HACKBERRY,6375,0.0,7157.85,6375,0,1,5059.0,CA,2.89667994079E7,35992.1727149,MNP,2005,2005,"{71=85.70980392156862, 52=32097.92549019608}",,
00000000000000000502,USF,1090393200000,2,,1090738800000,8,,0,CROWN,00000092,0.0,11754.3,00000000,0,1,11966.0,CA,4.75678238543E7,57790.3065287,ANF,2004,2004,"{71=84.39607843137254, 90=15.0, 21=1393.4392156862743, 22=160.34901960784313, 41=5.0, 23=4.407843137254902, 42=65.0, 43=5.149019607843138, 52=50506.56078431384, 31=610.9372549019608}",,
0000000000000000054a,USF,1087369200000,9,,1087887600000,8,,0,SOURCE,00000015,0.0,384.488,00000000,0,1,385.0,CA,1555967.45429,5965.3838579,SNF,2004,2004,"{71=127.0, 42=1383.094117647059, 41=15.0, 43=28.32156862745098, 52=175.2}",,
0000000000000000062e,USF,1088146800000,2,,1088233200000,8,,0,INTERSTATE,00000066,0.0,374.027,00000000,0,1,375.0,CA,1513633.4113,5173.67452855,ANF,2004,2004,"{71=237.3372549019608, 23=1.0901960784313725, 22=40.10588235294118, 43=116.94901960784314, 21=15.184313725490195, 52=1271.1058823529413}",,
0000000000000000062f,USF,1091862000000,2,,1092207600000,8,,0,EAST,00000113,0.0,1336.94,00000000,0,1,1330.0,CA,5410394.43378,13272.500786,ANF,2004,2004,"{71=3222.4156862745112, 43=102.78039215686276, 23=1.8941176470588235, 42=99.51372549019608, 22=2.623529411764706, 21=56.937254901960785, 52=2524.8980392156873}",,
