system:index,AGENCY,ALARM_DATE,CAUSE,COMMENTS,CONT_DATE,C_METHOD,DtCrrnt,FID_joined,FIRE_NAME,FIRE_NUM,GISAcrs,GIS_ACRES,INC_NUM,OBJECTI,OBJECTIVE,REPORT_AC,STATE,Shape_Area,Shape_Leng,UNIT_ID,YEAR_,YEAR_num,histogram,source,.geo
000000000000000005d8,BLM,997254000000,1,,,0,,0,COWHEAD,0000D438,0.0,710.473,00000000,0,1,709.0,CA,2875180.36893,12448.6871888,NOD,2001,2001,"{71=1661.8666666666666, 90=0.3803921568627451, 81=5.223529411764706, 42=62.05490196078431, 22=0.4666666666666667, 21=62.76470588235294, 52=1401.6352941176458}",,
0000000000000000055f,CCO,998895600000,14,,,0,,0,SLOAN FIRE,00052400,0.0,1788.64,00001170,0,1,0.0,CA,7238369.42305,19641.0510527,LAC,2001,2001,"{71=6968.352941176468, 22=49.27058823529415, 23=11.96078431372549, 42=40.91764705882353, 43=25.46666666666667, 21=173.43137254901958, 52=772.3921568627445}",,
00000000000000000560,CCO,1002870000000,14,,,0,,0,STABLES FIRE,00099200,0.0,6401.87,00000002,0,1,0.0,CA,2.59074401747E7,46703.4526411,LAC,2001,2001,"{71=25028.878431372534, 90=0.11764705882352941, 21=911.9803921568626, 43=9.454901960784314, 22=107.77254901960785, 23=14.047058823529413, 42=10.105882352941176, 52=2667.937254901961, 95=12.349019607843136, 31=21.466666666666665}",,
00000000000000000612,CCO,992761200000,14,,,0,,0,CHOCTAW,00027894,0.0,600.937,00000000,0,1,0.0,CA,2431906.01674,8555.31183331,KRN,2001,2001,"{71=2538.905882352942, 23=1.0, 22=26.4078431372549, 21=135.46274509803916}",,
00000000000000000531,CCO,1067065200000,14,,,0,,0,SIMI FIRE,03080724,0.0,107570.0,03080724,0,1,107560.0,CA,4.353219668E8,216186.840235,VNC,2003,2003,"{52=384391.60000000044, 95=2715.321568627451, 11=47.807843137254906, 31=1774.6274509803925, 71=52963.14509803922, 24=40.062745098039215, 90=1310.9764705882353, 22=2882.262745098038, 82=2210.305882352941, 81=1266.239215686274, 23=748.9450980392154, 42=13314.247058823526, 43=7716.470588235294, 21=12301.603921568616}",,
00000000000000000508,CDF,991206000000,2,,,0,,0,FREEMAN,00000101,0.0,417.398,00002791,0,1,0.0,CA,1689148.25427,6742.14482189,TGU,2001,2001,"{82=0.1450980392156863, 71=1763.0000000000007, 21=106.39607843137256, 22=1.007843137254902, 11=5.972549019607843}",,
00000000000000000509,CDF,992761200000,10,,,0,,0,RED BANK,00000126,0.0,442.098,00003255,0,1,0.0,CA,1789108.65379,6881.45792638,TGU,2001,2001,"{71=1936.0901960784322, 21=23.92549019607844, 22=1.0235294117647058, 11=1.619607843137255, 52=24.92156862745098}",,
0000000000000000050a,CDF,992415600000,2,,,0,,0,HOG,00000121,0.0,343.73,00003132,0,1,0.0,CA,1391027.29573,5808.35392162,TGU,2001,2001,"{71=1169.572549019608, 22=3.788235294117647, 21=19.556862745098044, 52=352.54901960784315}",,
0000000000000000050b,CDF,992415600000,2,,,0,,0,JACKSON,00000151,0.0,1670.78,00008312,0,1,0.0,CA,6761415.66854,27233.0494792,AEU,2001,2001,"{71=6210.219607843141, 90=1.0862745098039215, 95=1.4392156862745098, 11=6.850980392156862, 22=0.4980392156862745, 82=128.7607843137255, 42=23.0, 81=78.94901960784314, 41=53.96078431372549, 43=27.0, 21=125.07450980392157, 52=854.737254901961}",,
0000000000000000050c,CDF,994316400000,9,,,0,,0,PAYEN,00000229,0.0,302.187,00009653,0,1,0.0,CA,1222908.83759,6510.03913576,AEU,2001,2001,"{71=1084.5686274509808, 21=4.643137254901961, 31=107.88235294117646, 52=161.36470588235295}",,
0000000000000000050d,CDF,994402800000,2,,,0,,0,HIGHWAY-16,00000550,0.0,546.545,00009735,0,1,0.0,CA,2211791.12535,7565.71717577,AEU,2001,2001,"{71=1604.6313725490195, 41=55.968627450980385, 23=1.0, 42=18.11764705882353, 22=0.4156862745098039, 21=21.082352941176474, 52=756.0235294117646}",,
00000000000000000511,CDF,1003906800000,7,,,0,,0,HIGHWAY 70,00000677,0.0,1692.83,00012700,0,1,0.0,CA,6850638.47239,14174.4381793,BTU,2001,2001,"{71=4925.294117647059, 21=308.7803921568626, 22=17.08235294117647, 42=1969.7215686274508, 41=20.741176470588236, 43=63.96862745098039, 11=6.447058823529411, 52=299.3882352941177}",,
00000000000000000512,CDF,990342000000,14,,,0,,0,LARKIN,00010370,0.0,626.878,00005556,0,1,0.0,CA,2536885.05814,9812.61934012,BTU,2001,2001,"{71=148.09803921568627, 90=303.45882352941175, 21=112.23137254901965, 22=19.94509803921569, 82=405.55294117647065, 81=7.2, 23=5.64313725490196, 52=1605.1921568627452, 95=184.74117647058824, 11=21.219607843137254, 31=4.976470588235294}",,
00000000000000000513,CDF,996562800000,7,,,0,,0,CLAY,00000348,0.0,525.594,00011228,0,1,0.0,CA,2127002.44785,7863.78912096,AEU,2001,2001,"{82=782.5137254901964, 71=1567.8941176470582, 81=1.396078431372549, 22=0.8470588235294118, 21=10.384313725490191}",,
00000000000000000514,CDF,993279600000,2,,,0,,0,BEVAN,00000187,0.0,687.105,00008916,0,1,0.0,CA,2780613.69614,8834.21243745,AEU,2001,2001,"{71=2176.149019607843, 24=1.3176470588235294, 90=11.0, 21=108.59607843137253, 23=16.698039215686276, 41=25.0, 22=35.61176470588236, 11=32.44705882352942, 52=682.450980392157}",,
0000000000000000054b,CDF,996390000000,14,,,0,,0,POWERHOUSE,00000000,0.0,415.978,00007073,0,1,0.0,CA,1683401.73695,6306.37131828,SHU,2001,2001,"{42=1672.2078431372536, 41=5.733333333333333, 21=0.3647058823529412, 52=191.90980392156862}",,
0000000000000000054c,CDF,997254000000,11,,,0,,0,EAST,00000000,0.0,626.632,00007984,0,1,0.0,CA,2535890.74808,7078.08750242,SHU,2001,2001,"{43=135.7137254901961, 42=593.3372549019606, 41=29.71764705882353, 22=6.0, 21=171.0588235294118, 52=1881.4470588235297}",,
0000000000000000054d,CDF,998982000000,10,,,0,,0,OREGON,00000000,0.0,1694.36,00007984,0,1,0.0,CA,6856827.34405,14517.0457627,SHU,2001,2001,"{71=5374.149019607846, 43=6.0, 42=670.372549019608, 23=5.113725490196078, 41=29.109803921568627, 22=43.94117647058824, 21=1029.0627450980394, 52=460.50588235294134}",,
0000000000000000054e,CDF,990342000000,5,,,0,,0,HILTON,00000003,0.0,391.506,00000993,0,1,0.0,CA,1584369.05441,7876.52096248,LMU,2001,2001,"{42=1004.2274509803923, 71=153.0, 52=602.8156862745097}",,
0000000000000000054f,CDF,996044400000,1,,,0,,0,GRASSHOPPER,00000195,0.0,992.156,00001992,0,1,0.0,CA,4015113.14147,12966.4632075,LMU,2001,2001,"{71=3746.109803921571, 90=7.741176470588234, 21=51.99607843137255, 42=1.1686274509803922, 22=2.611764705882353, 52=505.76862745098055, 31=145.64705882352945}",,
00000000000000000550,CDF,990946800000,2,,,0,,0,DEVIL,00000042,0.0,4253.89,00001100,0,1,0.0,CA,1.72148861071E7,29773.919597,LMU,2001,2001,"{71=13206.79215686275, 90=6.0, 31=599.3607843137255, 42=1851.231372549019, 22=1.9333333333333336, 21=6.913725490196078, 52=3454.933333333334}",,
