system:index,AGENCY,ALARM_DATE,CAUSE,COMMENTS,CONT_DATE,C_METHOD,DtCrrnt,FID_joined,FIRE_NAME,FIRE_NUM,GISAcrs,GIS_ACRES,INC_NUM,OBJECTI,OBJECTIVE,REPORT_AC,STATE,Shape_Area,Shape_Leng,UNIT_ID,YEAR_,YEAR_num,histogram,source,.geo
00000000000000000158,CCO,1315638000000,1,Keene Complex  alt inc # 27912,1315983600000,1,,0,HARPER,,0.0,465.294,01127997,0,1,465.0,CA,1882979.29035,7451.46193,KRN,2011,2011,"{71=1567.2823529411774, 82=30.325490196078437, 21=56.70980392156863, 81=61.24313725490196, 42=10.63529411764706, 43=3.8941176470588235, 95=227.44313725490198, 52=134.19215686274518}",,
00000000000000000159,CCO,1312786800000,14,,1312786800000,1,,0,IKEA,,0.0,667.15,01124187,0,1,667.0,CA,2699859.65383,8119.26274655,KRN,2011,2011,"{21=24.937254901960785, 71=2974.2666666666696}",,
0000000000000000015e,CCO,1316761200000,1,,1316847600000,1,,0,OLD,,0.0,408.67,01129618,0,1,408.0,CA,1653827.397,6151.37341829,KRN,2011,2011,"{71=1816.8509803921563, 52=20.423529411764708}",,
0000000000000000015f,CCO,1308639600000,14,alt inc # 18260,1308639600000,1,,0,QUINN,,0.0,3138.9,01118260,0,1,3138.0,CA,1.2702666492E7,17700.2384937,KRN,2011,2011,"{21=262.8196078431373, 22=1.4549019607843137, 71=13849.505882352949}",,
00000000000000000161,CCO,1315638000000,1,Comanche Complex: 1127933,1315724400000,1,,0,WOLF,,0.0,633.473,01127984,0,1,633.0,CA,2563573.94045,7343.87163031,KRN,2011,2011,"{82=0.19215686274509802, 71=2594.650980392155, 42=5.0, 21=17.47058823529412, 52=230.80392156862743}",,
00000000000000000198,CCO,1341298800000,14,,1341298800000,1,,0,HILLSIDE FIRE,,0.0,885.159,00155974,0,1,200.0,CA,3582112.44589,10641.3379378,LAC,2012,2012,"{71=3890.741176470587, 22=13.796078431372548, 21=43.666666666666686, 52=31.670588235294115}",,
00000000000000000143,CDF,1300431600000,14,Big Pine,1300604400000,1,,0,CENTER,,0.0,440.691,00002915,0,1,850.0,CA,1783412.3828,12710.1276193,BDU,2011,2011,"{71=92.70980392156864, 90=95.87450980392158, 21=213.06666666666666, 82=24.2078431372549, 23=20.572549019607848, 81=326.85490196078445, 42=1.0, 22=89.50196078431371, 95=187.8862745098039, 52=929.1372549019607}",,
00000000000000000144,CDF,1315897200000,14,2 miles south of Big Pine,1316156400000,1,,0,JOHN,,0.0,5799.84,00010475,0,1,5353.0,CA,2.34711242655E7,20410.8323492,BDU,2011,2011,"{71=23832.196078431356, 23=1.0235294117647058, 22=5.376470588235295, 90=0.5098039215686274, 21=219.02352941176463, 52=2020.156862745098}",,
00000000000000000145,CDF,1299052800000,18,Div Z burned stayed within the perscrip. Boundary,1299744000000,1,,0,WINTERTON,,0.0,908.45,00002312,0,1,283.0,CA,3676364.68467,9415.52283452,BDU,2011,2011,"{71=576.4470588235293, 90=430.4156862745099, 52=954.3137254901961, 95=1850.4862745098044, 11=127.63529411764706, 31=145.1921568627451}",,
00000000000000000163,CDF,1314428400000,7,,1314687600000,1,,0,BEACON,,0.0,702.765,00006823,0,1,715.0,CA,2843988.84828,10322.1077408,LNU,2011,2011,"{71=2007.5725490196073, 23=0.11764705882352941, 21=9.745098039215685, 43=14.0, 52=1071.2156862745098, 31=57.06274509803922}",,
00000000000000000164,CDF,1313218800000,3,,1313478000000,1,,0,KNOXVILLE,,0.0,507.807,00006369,0,1,506.0,CA,2055021.61057,5921.78156535,LNU,2011,2011,"{71=575.6039215686275, 42=22.91372549019608, 22=0.1803921568627451, 21=6.674509803921567, 52=1677.717647058823}",,
0000000000000000016a,CDF,1309071600000,10,CARBON FROM BIG RIG EXHAUST,1309071600000,1,,0,ERRECA,,0.0,568.41,00009446,0,1,575.0,CA,2300271.76177,7174.99274932,MMU,2011,2011,"{21=162.7098039215686, 22=0.28627450980392155, 71=2392.4745098039207}",,
0000000000000000016b,CDF,1311404400000,14,,1311404400000,1,,0,ROMERO,,0.0,451.04,00011070,0,1,489.0,CA,1825294.56113,6922.53133315,MMU,2011,2011,"{21=149.23921568627443, 71=1833.3647058823528, 23=13.85098039215686, 24=0.2980392156862745, 22=23.164705882352937, 95=8.0}",,
0000000000000000016e,CDF,1310194800000,14,UC Field Station,1310281200000,1,,0,KRISTA,,0.0,341.678,00015232,0,1,360.0,CA,1382720.60547,6367.97770777,NEU,2011,2011,"{71=736.3568627450984, 42=348.84313725490205, 41=62.6078431372549, 11=9.494117647058824, 52=378.74901960784314}",,
00000000000000000173,CDF,1314601200000,2,brush,1314687600000,1,,0,KELLER,,0.0,411.182,00079634,0,1,450.0,CA,1663993.25618,8199.54106903,RRU,2011,2011,"{82=17.701960784313723, 71=945.392156862745, 21=34.898039215686275, 22=3.207843137254902, 31=3.4862745098039216, 52=844.0549019607845}",,
00000000000000000177,CDF,1308898800000,10,Locally established criteria,1308898800000,1,,0,HIGHWAY,,0.0,380.589,00004752,0,1,387.0,CA,1540188.94393,5264.4835392,SLU,2011,2011,"{21=99.80392156862746, 71=1611.258823529412}",,
0000000000000000017f,CDF,1322726400000,5,December Wind Event; 9 SPI fires,1323158400000,1,,0,BLUE,,0.0,698.144,00010455,0,1,800.0,CA,2825290.32955,27455.9334716,TCU,2011,2011,"{42=2408.796078431374, 71=215.47450980392153, 52=513.7607843137255}",,
00000000000000000180,CDF,1315551600000,1,"aka""TCU September Lightning""",1315551600000,1,,0,MILTON,,0.0,1122.45,00007982,0,1,1122.0,CA,4542413.54575,12833.2527265,TCU,2011,2011,"{71=5013.823529411765, 90=5.513725490196078, 82=0.8627450980392157, 23=0.00784313725490196, 81=3.5294117647058822, 21=22.239215686274505, 11=0.2392156862745098, 52=0.34509803921568627}",,
00000000000000000181,CDF,1310367600000,1,USFS INC # 9621 alt inc # 188,1310367600000,1,,0,GRANITE,,0.0,872.874,00000368,0,1,480.0,CA,3532394.44999,8305.0296558,TUU,2011,2011,"{71=3323.207843137255, 52=600.8588235294119}",,
00000000000000000182,CDF,1316761200000,1,grass,1316761200000,1,,0,MUD SPRINGS,,0.0,342.806,00000393,0,1,350.0,CA,1387286.26314,5737.06267475,TUU,2011,2011,"{71=1436.772549019607, 52=104.52549019607844}",,
00000000000000000183,CDF,1315119600000,7,,1315119600000,1,,0,ROADRUNNER,,0.0,334.622,00000345,0,1,335.0,CA,1354166.63874,7077.8583989,TUU,2011,2011,"{82=3.525490196078431, 71=1498.4823529411763, 21=0.06666666666666667, 52=2.403921568627451}",,
00000000000000000184,CDF,1309158000000,2,,1309158000000,1,,0,STAGE,,0.0,1129.85,00000134,0,1,1235.0,CA,4572361.07845,10166.3725765,TUU,2011,2011,"{21=17.05882352941176, 71=4269.709803921565, 52=792.9843137254902}",,
00000000000000000185,CDF,1315724400000,1,,1315724400000,1,,0,TENNESSEE,,0.0,484.828,00000368,0,1,380.0,CA,1962030.01011,6127.13021415,TUU,2011,2011,{71=2179.9215686274497},,
0000000000000000018a,CDF,1344841200000,7,,1345705200000,1,,0,MILL,,0.0,1640.92,00008116,0,1,1641.0,CA,6640570.18971,13637.8198086,BTU,2012,2012,"{42=7008.05490196078, 21=54.71372549019608, 52=315.0862745098039}",,
00000000000000000199,CDF,1342854000000,2,,1343545200000,1,,0,FOREST,,0.0,601.847,00005495,0,1,520.0,CA,2435589.56268,7918.82050413,LNU,2012,2012,"{71=449.82745098039214, 42=279.7764705882353, 43=246.8666666666667, 21=0.5803921568627451, 52=1728.976470588234}",,
0000000000000000019b,CDF,1346742000000,7,,1347692400000,1,,0,SIXTEEN_COMPLEX,,0.0,17942.1,00007072,0,1,17944.0,CA,7.26092947266E7,65417.6163152,LNU,2012,2012,"{71=7183.3176470588205, 41=4.470588235294118, 23=5.803921568627452, 21=506.6705882352941, 43=1883.0117647058826, 42=2736.341176470589, 22=36.66666666666666, 11=3.0, 52=68315.71764705883}",,
000000000000000001a3,CDF,1343458800000,7,,1343718000000,1,,0,NORTH,,0.0,374.873,00005115,0,1,385.0,CA,1517056.73375,7920.82887795,MEU,2012,2012,"{43=189.0588235294117, 42=331.0901960784315, 22=0.9568627450980393, 21=106.66666666666666, 52=1057.5137254901967}",,
000000000000000001a5,CDF,1338447600000,11,,1338447600000,1,,0,GAINES,,0.0,1662.4,00009308,0,1,1700.0,CA,6727494.43958,13721.7027979,MMU,2012,2012,"{71=5648.5215686274505, 42=6.894117647058824, 41=0.6039215686274509, 43=205.5607843137255, 52=1612.9843137254902}",,
000000000000000001ac,CDF,1341990000000,7,Fireworks,1342767600000,1,,0,ROBBERS,,0.0,2635.21,00015060,0,1,2650.0,CA,1.06643219519E7,21331.7685065,NEU,2012,2012,"{11=0.00392156862745098, 43=374.5294117647058, 41=33.694117647058825, 42=10897.776470588236, 22=13.192156862745097, 21=378.27058823529416, 52=150.94117647058823}",,
000000000000000001b2,CDF,1344927600000,1,alt Inc # 000152,1345100400000,1,,0,BUCK,,0.0,2637.36,00080142,0,1,2681.0,CA,1.06730276209E7,17103.2647274,RRU,2012,2012,"{71=115.07843137254903, 90=3.1176470588235294, 95=5.1803921568627445, 42=10.780392156862746, 43=12.454901960784314, 22=0.9921568627450981, 21=83.41960784313726, 52=11627.03921568627}",,
000000000000000001b3,CDF,1345446000000,2,,1345532400000,1,,0,VISTA,,0.0,402.837,00082309,0,1,500.0,CA,1630223.74561,7349.20296853,RRU,2012,2012,"{71=97.93333333333332, 52=1713.803921568628}",,
000000000000000001c1,CDF,1341903600000,7,,1342249200000,1,,0,SEVEN,,0.0,827.698,00006227,0,1,830.0,CA,3349575.52224,14314.9556304,TCU,2012,2012,"{71=2923.2470588235315, 21=83.31764705882352, 43=16.662745098039217, 11=20.19215686274509, 52=677.933333333333}",,
000000000000000001c2,CDF,1345273200000,1,,1350025200000,1,,0,PONDEROSA,,0.0,27670.4,00006696,0,1,27676.0,CA,1.11978047104E8,77658.9887542,TGU,2012,2012,"{71=9847.145098039215, 90=131.4313725490196, 95=664.2745098039215, 21=1922.8274509803925, 22=102.99215686274515, 42=76698.06666666668, 23=2.16078431372549, 41=71.0, 43=58.0, 11=58.0, 52=34860.82745098039}",,
00000000000000000261,NPS,1312009200000,1,Resource Benefit,1315724400000,1,,0,AVALANCHE,,0.0,1068.12,00002558,0,1,1068.0,CA,4322512.03884,11715.9802714,YNP,2011,2011,"{71=70.0, 42=4533.133333333335, 22=2.1137254901960785, 21=19.019607843137255, 52=178.0392156862745}",,
00000000000000000262,NPS,1315897200000,1,Resource Benefit,1317711600000,1,,0,TAMARACK,,0.0,1014.11,00003619,0,1,1015.0,CA,4103939.60443,9695.79391567,YNP,2011,2011,"{42=3054.3490196078437, 21=23.26274509803921, 52=1481.7960784313723}",,
00000000000000000142,USF,1313996400000,2,trailer,1314082800000,1,,0,KEN,,0.0,322.391,00012349,0,1,350.0,CA,1304671.98548,7402.25100316,BDF,2011,2011,"{71=6.0, 43=20.0, 23=4.184313725490196, 42=8.0, 22=18.027450980392157, 21=50.517647058823535, 52=1342.7254901960775}",,
0000000000000000014a,USF,1315810800000,1,resource benefit fire,1317798000000,1,,0,LONG,,0.0,482.905,00021563,0,1,483.0,CA,1954248.63561,8381.14369467,ENF,2011,2011,"{42=1638.239215686274, 52=533.0392156862745}",,
0000000000000000014b,USF,1322726400000,9,WindCmplx; SZE_CLASS=tot ac; RPRTD_ACRS=USFS only,1323244800000,1,,0,SALT,,0.0,342.904,00028053,0,1,349.0,CA,1387684.59849,7534.79462085,ENF,2011,2011,"{42=458.52156862745113, 52=1082.5333333333338}",,
0000000000000000014d,USF,1313737200000,1,,1318316400000,1,,0,ONION,,0.0,561.727,00006061,0,1,560.0,CA,2273227.04363,7740.09800001,KNF,2011,2011,"{71=39.34901960784313, 42=2426.929411764705, 21=19.2, 52=40.10980392156863}",,
00000000000000000166,USF,1307516400000,4,,1315206000000,1,,0,COUGAR,,0.0,1790.56,00000002,0,1,1300.0,CA,7246143.70268,13430.6760027,MDF,2011,2011,"{71=6692.364705882355, 42=1173.0274509803921, 21=24.949019607843137, 52=160.52941176470588}",,
00000000000000000167,USF,1310713200000,6,,1315206000000,1,,0,MAMMOTH,,0.0,1193.32,00000005,0,1,1300.0,CA,4829177.17767,11546.1478119,MDF,2011,2011,"{71=4998.403921568628, 52=367.0627450980393}",,
00000000000000000168,USF,1310713200000,6,,1315206000000,1,,0,SCORPION,,0.0,1417.53,00000003,0,1,1418.0,CA,5736560.2832,17224.3225086,MDF,2011,2011,"{82=19.937254901960785, 71=5899.635294117647, 21=18.850980392156863, 11=2.0, 52=432.9254901960784}",,
0000000000000000017e,USF,1315810800000,1,,1319180400000,1,,0,PUNCH,00000033,0.0,507.452,00000033,0,2,506.0,CA,2053584.18233,6474.04199431,STF,2011,2011,"{42=1910.7607843137257, 52=370.7529411764707}",,
00000000000000000187,USF,1352102400000,2,,1352102400000,1,,0,DEVORE,,0.0,334.491,00000248,0,1,350.0,CA,1353635.17135,6966.1217094,BDF,2012,2012,"{71=2.349019607843137, 23=19.403921568627446, 22=50.04313725490196, 21=48.14509803921569, 52=1383.7294117647082}",,
00000000000000000188,USF,1341644400000,14,In the Big Pine area,1341990000000,1,,0,FISH,,0.0,1135.35,00007678,0,1,1103.0,CA,4594585.55895,14206.8815984,BDF,2012,2012,"{71=42.03529411764707, 90=15.129411764705882, 23=2.0, 21=200.15294117647062, 22=5.509803921568627, 95=16.23921568627451, 52=4823.498039215684}",,
0000000000000000019f,USF,1340434800000,9,,1341644400000,1,,0,HILL,,0.0,689.671,00001505,0,1,689.0,CA,2791000.97952,7850.16434925,LPF,2012,2012,"{71=1155.5960784313727, 43=17.270588235294117, 42=16.443137254901963, 22=2.0, 21=42.52156862745098, 52=1867.1803921568642}",,
000000000000000001a0,USF,1339830000000,7,,1341039600000,1,,0,OZENA,,0.0,360.829,00001385,0,1,328.0,CA,1460222.32063,7479.7231918,LPF,2012,2012,"{71=256.82745098039214, 90=15.0, 82=37.043137254901964, 21=83.13725490196079, 81=0.8274509803921568, 42=13.403921568627451, 43=99.08235294117647, 95=2.4000000000000004, 52=1114.4901960784316}",,
000000000000000001a2,USF,1344150000000,1,Lake fire complex  alternate inc # 000429,1344495600000,1,,0,LAKE,,0.0,1664.82,00003101,0,1,1666.0,CA,6737292.76658,15180.5168847,MDF,2012,2012,"{42=148.1960784313725, 71=2302.454901960783, 52=5034.741176470594}",,
00000000000000000156,CCO,1315724400000,1,Keene Complex: 27912,1315724400000,2,,0,CATTLE,,0.0,2130.33,01128211,0,1,2130.0,CA,8621143.03425,18128.4985103,KRN,2011,2011,"{71=9075.882352941177, 42=8.372549019607844, 22=6.9411764705882355, 21=172.1058823529412, 52=315.44705882352946}",,
00000000000000000157,CCO,1315638000000,1,Main Fire in Comanche Complex: 27933,1316242800000,2,,0,COMANCHE,,0.0,25939.0,01127933,0,1,25938.0,CA,1.04971453983E8,67464.6567875,KRN,2011,2011,"{71=110242.46274509795, 90=249.3176470588235, 21=3114.3137254901962, 22=18.654901960784315, 42=35.0, 82=784.9411764705884, 81=16.054901960784314, 23=2.0, 43=28.0, 52=1994.4156862745092, 95=146.38823529411766, 31=1.0}",,
0000000000000000015c,CCO,1315638000000,1,,1315724400000,2,,0,LIGHTNING,,0.0,550.794,01127883,0,1,550.0,CA,2228983.58842,7778.84852198,KRN,2011,2011,"{71=2390.1137254901955, 22=12.368627450980393, 21=59.533333333333324, 52=14.2}",,
0000000000000000015d,CCO,1315638000000,1,,1315724400000,2,,0,NORTH,,0.0,3438.94,01127901,0,1,3439.0,CA,1.39169016061E7,19175.3866707,KRN,2011,2011,"{71=15107.345098039219, 24=1.0, 90=0.08235294117647059, 23=2.0, 21=192.85882352941175, 22=21.054901960784314, 52=131.97647058823534, 31=6.0}",,
00000000000000000160,CCO,1315638000000,1,,1315724400000,2,,0,REED,,0.0,5899.57,01127925,0,1,5900.0,CA,2.38747070131E7,24822.0477759,KRN,2011,2011,"{71=25385.333333333325, 90=369.2078431372549, 23=2.003921568627451, 21=422.74901960784314, 22=63.2235294117647, 95=218.01176470588234, 52=66.04705882352941}",,
00000000000000000196,CCO,1344582000000,1,Piute Complex Fed Inc# 2476,1344582000000,2,,0,CLEAR,,0.0,1451.63,01225208,0,1,1783.0,CA,5874553.60282,15096.7734987,KRN,2012,2012,"{42=1846.9176470588245, 43=3.066666666666667, 52=4676.72549019608}",,
000000000000000005de,CCO,1342508400000,14,Alt inc # 22306,1342508400000,2,,0,SAND,,0.0,1428.45,01222306,0,1,1428.0,CA,5780748.92621,17659.890324,KRN,2012,2012,"{71=132.2509803921569, 23=4.396078431372549, 42=760.8078431372547, 22=56.77254901960785, 21=170.65490196078431, 52=5297.639215686275}",,
00000000000000000146,CDF,1306652400000,11,,1306652400000,2,,0,CATTLEMAN,,0.0,384.795,00001778,0,1,0.0,CA,1557210.19396,6368.12587536,BEU,2011,2011,"{82=0.47450980392156866, 71=1702.2078431372554, 31=22.24705882352941, 52=5.0}",,
00000000000000000147,CDF,1305356400000,11,,1305356400000,2,,0,METZ,,0.0,832.121,00001593,0,1,0.0,CA,3367474.48953,11025.9278951,BEU,2011,2011,"{71=2495.788235294118, 43=1.776470588235294, 21=87.7450980392157, 52=1155.5372549019612}",,
00000000000000000172,CDF,1312614000000,14,"brush, BLM inc # 011627",1312700400000,2,,0,GILMAN,,0.0,1026.64,00071943,0,1,945.0,CA,4154659.55804,9852.1359334,RRU,2011,2011,"{71=4437.447058823532, 23=6.0, 22=39.81176470588235, 21=83.74901960784314, 52=48.95686274509804}",,
00000000000000000174,CDF,1309849200000,10,,1309849200000,2,,0,CHRISMAN,,0.0,431.729,00002637,0,1,415.0,CA,1747146.90874,9631.18674626,SCU,2011,2011,"{71=1888.2196078431366, 23=1.0, 22=2.019607843137255, 21=45.49803921568627, 52=4.231372549019608}",,
00000000000000000175,CDF,1310626800000,9,alternate inc # 2885,1310626800000,2,,0,FLYNN,,0.0,517.375,00002779,0,1,525.0,CA,2093741.17972,9495.99472353,SCU,2011,2011,"{71=2202.7960784313727, 22=1.0, 21=5.3803921568627455, 52=116.8313725490196}",,
00000000000000000176,CDF,1311231600000,8,,1311318000000,2,,0,TOP,,0.0,516.965,00002885,0,1,545.0,CA,2092082.36851,8136.5551521,SCU,2011,2011,"{71=1400.3607843137247, 43=15.0, 22=0.00784313725490196, 21=107.91372549019607, 52=801.3098039215685}",,
00000000000000000189,CDF,1341817200000,2,,1341990000000,2,,0,TURKEY,,0.0,2530.05,00003109,0,1,2700.0,CA,1.02387414106E7,21941.274051,BEU,2012,2012,"{21=52.3921568627451, 71=10197.509803921566, 52=1125.7294117647057}",,
0000000000000000019a,CDF,1341730800000,7,,1342681200000,2,,0,SITES_COMPLEX,,0.0,4429.4,00005038,0,1,0.0,CA,1.79251500297E7,28062.9685132,LNU,2012,2012,"{71=2751.0196078431404, 23=6.0, 42=198.81176470588235, 22=67.16470588235293, 21=290.73333333333335, 52=16601.956862745123}",,
0000000000000000019c,CDF,1350543600000,11,,1350889200000,2,,0,TWENTY_NINE,,0.0,313.996,00008431,0,1,300.0,CA,1270697.3887,6164.05892654,LNU,2012,2012,"{71=153.79607843137256, 42=156.1333333333333, 41=2.0, 43=202.7607843137255, 21=59.05882352941178, 52=837.9333333333335}",,
000000000000000001a8,CDF,1337842800000,14,,1338274800000,2,,0,BANNER FIRE,,0.0,5320.12,00005400,0,1,5132.0,CA,2.15297441944E7,36775.8965221,MVU,2012,2012,"{71=2668.7254901960787, 21=136.0274509803922, 42=76.64705882352942, 22=7.0627450980392155, 52=20356.33725490197, 31=677.0078431372547}",,
000000000000000001b4,CDF,1343804400000,2,,1344150000000,2,,0,VOLCANO,,0.0,309.349,00075254,0,1,309.347759443,CA,1251890.97462,6774.44780318,RRU,2012,2012,"{71=86.6, 22=7.152941176470588, 43=6.0, 21=18.062745098039212, 52=1272.98431372549}",,
00000000000000000263,NPS,1314428400000,1,"Perimeter date 8/31, may not be final fire size",1315551600000,2,,0,WELLS,,0.0,1708.18,00000012,0,1,1784.0,CA,6912739.29348,20775.4731186,MNP,2011,2011,"{71=6262.666666666669, 52=1417.447058823529}",,
00000000000000000264,NPS,1344582000000,1,"Part of the South Complex, No WFMI record",1345186800000,2,,0,PASS,,0.0,440.831,00011569,0,1,440.50177002,CA,1783978.30178,6105.46918282,DVP,2012,2012,"{42=409.00392156862745, 52=1572.980392156863}",,
00000000000000000266,NPS,1342335600000,14,GEOMAC 2012 data. Commnets: WFDSS;,1350457200000,2,,0,WOODS CREEK,,0.0,324.344,00000072,0,1,325.0,CA,1312572.85401,6599.5258496,KNP,2012,2012,"{71=18.784313725490197, 90=0.00392156862745098, 42=260.3882352941177, 41=8.968627450980392, 43=14.0, 52=1139.9568627450967, 31=15.580392156862745}",,
00000000000000000267,NPS,1339830000000,1,,1352448000000,2,,0,CASCADE,,0.0,1704.93,00001473,0,2,1705.0,CA,6899590.2951,15240.7045334,YNP,2012,2012,"{71=0.46274509803921565, 42=6986.8666666666695, 90=6.0, 11=4.0, 52=668.5843137254903}",,
0000000000000000013e,USF,1316242800000,9,CA ANF 4969,1316415600000,2,,0,MINT,,0.0,601.992,00004967,0,1,640.0,CA,2436173.46654,7363.97428389,ANF,2011,2011,"{71=117.0, 42=10.058823529411764, 41=1.1803921568627451, 43=11.176470588235293, 21=120.87450980392157, 52=2446.313725490197}",,
00000000000000000141,USF,1314946800000,14,Fire started on USFS into SRA  CAL FIRE inc # 9968,1314946800000,2,,0,HILL,,0.0,1159.33,00012829,0,1,1150.0,CA,4691622.72025,13270.4357853,BDF,2011,2011,"{71=1005.0274509803921, 23=10.968627450980392, 21=496.00392156862745, 22=145.41960784313721, 52=3552.874509803924, 31=2.0}",,
00000000000000000179,USF,1306479600000,9,WFDSS; GPS air,1306998000000,2,,0,COVE,,0.0,1121.37,00001234,0,1,0.0,CA,4538035.14781,21992.6087273,SQF,2011,2011,"{71=2646.5254901960793, 90=647.4235294117648, 23=1.576470588235294, 95=1447.7254901960785, 22=23.643137254901966, 21=165.34509803921569, 52=108.8235294117647}",,
00000000000000000186,USF,1346569200000,14,,1347174000000,2,,0,WILLIAMS,,0.0,4192.32,00004803,0,1,4000.0,CA,1.69657213936E7,24530.2053979,ANF,2012,2012,"{71=25.823529411764707, 90=137.87450980392157, 95=2.168627450980392, 23=2.588235294117647, 43=519.1372549019608, 42=1147.7686274509804, 41=21.0, 22=25.364705882352947, 21=112.3490196078431, 52=16856.462745098033}",,
000000000000000001a1,USF,1345532400000,1,Alt Inc # 000521,1345878000000,2,,0,ANTELOPE,,0.0,622.299,00000033,0,1,650.0,CA,2518356.06956,12041.2376013,MDF,2012,2012,"{71=1108.1529411764707, 42=202.78039215686275, 95=171.56078431372555, 52=1315.1647058823528}",,
000000000000000001bc,USF,1344236400000,1,,1348902000000,2,,0,BEAR,,0.0,717.9,00001940,0,1,835.0,CA,2905239.5288,9677.01264725,SNF,2012,2012,"{71=1.1607843137254903, 42=1742.8274509803925, 43=4.0, 52=1476.086274509804, 31=3.588235294117647}",,
0000000000000000018c,BLM,1344582000000,1,Alternate Inc # 000542 & 1225174,1346828400000,3,,0,JAWBONE COMPLEX,,0.0,12015.2,00011542,0,1,12018.0,CA,4.86238232299E7,73930.2081143,CDD,2012,2012,"{71=5397.49019607843, 24=1.0, 41=17.32156862745098, 22=46.90588235294118, 23=8.0, 42=11884.380392156861, 43=58.0, 21=74.4078431372549, 52=36536.807843137234}",,
