system:index,AGENCY,ALARM_DATE,CAUSE,COMMENTS,CONT_DATE,C_METHOD,DtCrrnt,FID_joined,FIRE_NAME,FIRE_NUM,GISAcrs,GIS_ACRES,INC_NUM,OBJECTI,OBJECTIVE,REPORT_AC,STATE,Shape_Area,Shape_Leng,UNIT_ID,YEAR_,YEAR_num,histogram,source,.geo
000000000000000002bc,CDF,1473750000000,11,"Grass, brush, bird into a powerline",1473750000000,1,,0,HOG,,0.0,320.702,008080,0,1,321.0,CA,1297832.97932,5488.34719996,TGU,2016,2016,"{71=510.9529411764705, 52=930.9215686274509}",,
000000000000000002be,CDF,1468306800000,2,,1468911600000,1,,0,PACHECO,,0.0,340.54,007341,0,1,341.0,CA,1378117.19409,8536.61643552,TCU,2016,2016,"{71=450.93333333333305, 82=27.0, 41=157.42352941176472, 42=141.40784313725493, 43=112.5529411764706, 21=1.776470588235294, 52=640.0470588235293}",,
000000000000000002bf,CDF,1472454000000,10,,1472972400000,1,,0,WILLOW,,0.0,447.956,009339,0,1,448.0,CA,1812813.13369,6835.95644306,TCU,2016,2016,"{71=463.46666666666664, 22=6.2627450980392165, 41=108.42745098039215, 42=954.6078431372551, 43=7.0, 21=67.96470588235294, 52=406.2039215686275}",,
000000000000000002c3,CDF,1471071600000,10,,1473404400000,1,,0,CHIMNEY,,0.0,46233.9,008948,0,1,46235.0,CA,1.87102025107E8,110145.109182,SLU,2016,2016,"{71=164147.63921568624, 24=2.0, 90=343.8588235294118, 31=18.0, 82=2.0, 21=859.6862745098036, 43=15508.360784313722, 42=7909.996078431373, 22=22.466666666666665, 11=507.8549019607845, 95=1017.592156862745, 52=17547.725490196084}",,
000000000000000002c4,CDF,1473058800000,10,,1474095600000,1,,0,SADDLE,,0.0,739.564,013655,0,1,850.0,CA,2992908.9254,16728.3489666,BTU,2016,2016,"{71=2537.0117647058833, 43=23.462745098039214, 42=153.74509803921572, 23=0.09019607843137255, 41=10.0, 22=14.529411764705884, 21=102.95686274509804, 52=483.01960784313724}",,
000000000000000002c8,CDF,1470639600000,7,,1471590000000,1,,0,MINERAL,,0.0,6790.29,011358,0,1,7050.0,CA,2.74793413261E7,32925.9824059,FKU,2016,2016,"{71=25377.86666666662, 43=298.21568627450984, 42=13.0, 22=5.2745098039215685, 21=396.87843137254896, 52=4440.09411764706}",,
000000000000000002ca,CDF,1469170800000,4,,1476342000000,1,,0,SOBERANES,,0.0,132104.0,003422,0,1,132127.0,CA,5.34607053237E8,378479.244028,BEU,2016,2016,"{52=35782.61568627461, 95=20.721568627450978, 11=238.65882352941176, 31=2.0, 71=341063.59999999986, 24=2.0, 90=874.898039215686, 43=5532.462745098039, 82=1.0, 42=201087.4666666664, 23=26.090196078431372, 41=2.937254901960784, 22=231.85490196078433, 21=9127.00784313725}",,
000000000000000002ce,CDF,1471849200000,7,,1472972400000,1,,0,TULLEY,,0.0,607.446,006956,0,1,599.0,CA,2458245.6277,13095.0806085,HUU,2016,2016,"{71=8.258823529411766, 21=74.40784313725491, 43=443.956862745098, 42=2183.819607843137, 41=12.68627450980392, 22=0.5019607843137255, 11=2.3490196078431373, 52=4.694117647058823}",,
000000000000000002cf,CDF,1471503600000,18,,1471590000000,1,,0,BEALE ESCAPE,,0.0,389.029,020037,0,1,400.0,CA,1574344.51165,9256.27837437,NEU,2016,2016,"{71=1705.9529411764702, 52=42.86666666666667}",,
000000000000000002d1,CDF,1473577200000,6,,1476687600000,1,,0,HOWARD,,0.0,379.623,004700,0,1,380.0,CA,1536277.92551,7898.27012237,LMU,2016,2016,"{71=1300.1450980392158, 21=31.643137254901962, 42=139.1058823529412, 22=2.0, 52=209.57647058823534, 31=24.301960784313724}",,
000000000000000002d9,CDF,1466838000000,10,,1466924400000,1,,0,DINOSAUR,,0.0,1246.32,012363,0,1,1246.0,CA,5043674.13574,12188.3172971,MMU,2016,2016,"{71=3686.9607843137255, 21=2.5137254901960784, 22=24.752941176470582, 23=1.0588235294117647, 43=89.17254901960784, 95=1778.0039215686268, 11=2.0, 52=19.094117647058823}",,
000000000000000002f5,CDF,1467097200000,10,,1467183600000,1,,0,RANCHO,,0.0,371.655,017670,0,1,372.0,CA,1504035.45588,7599.08398832,AEU,2016,2016,"{82=15.823529411764707, 71=1446.145098039216, 21=15.286274509803922, 52=193.5647058823529}",,
000000000000000002f7,CDF,1496818800000,2,,1497164400000,1,,0,DINELY,,0.0,340.564,00000286,0,1,339.0,CA,1378212.62201,4635.08324256,TUU,2017,2017,"{71=1159.250980392157, 42=115.25098039215686, 21=0.08627450980392157, 52=256.4862745098038}",,
000000000000000002f8,CDF,1501398000000,7,,1501570800000,1,,0,ROADRUNNER,,0.0,2284.6,00000441,0,1,2289.0,CA,9245431.97558,20321.1821378,TUU,2017,2017,"{71=10170.019607843145, 90=15.0, 82=0.5921568627450982, 21=16.62745098039216, 22=1.1254901960784314, 95=63.59215686274511, 52=4.752941176470588}",,
000000000000000002f9,CDF,1500534000000,7,,1500706800000,1,,0,ELEPHANT 2,,0.0,415.212,00000420,0,1,416.0,CA,1680301.92865,7602.80797644,TUU,2017,2017,"{82=29.84313725490196, 71=1764.3137254901962, 22=0.5882352941176471, 21=23.011764705882356, 52=49.0}",,
000000000000000002fa,CDF,1501311600000,14,,1501398000000,1,,0,JACKSONVILLE,,0.0,684.357,00009024,0,1,0.0,CA,2769492.40058,11078.4431286,TCU,2017,2017,"{71=493.2705882352939, 43=124.39215686274508, 41=455.68627450980387, 42=432.0156862745099, 22=1.2392156862745098, 21=9.152941176470588, 52=1561.0666666666666}",,
000000000000000002fd,CDF,1498460400000,10,,1498806000000,1,,0,HILL,,0.0,1645.59,00007101,0,1,1646.0,CA,6659469.02797,17475.3826921,SLU,2017,2017,"{71=497.0862745098041, 90=5.0, 21=264.9254901960785, 43=208.48235294117646, 42=30.3921568627451, 22=1.0, 95=2.537254901960784, 52=6389.549019607847}",,
000000000000000002fe,CDF,1499238000000,9,Dumping hot ash,1499238000000,1,,0,FAY,,0.0,469.356,00004779,0,1,469.0,CA,1899416.08718,8543.43332198,SKU,2017,2017,"{71=89.46666666666668, 42=58.46666666666667, 52=1941.254901960784, 31=21.0}",,
000000000000000002ff,CDF,1505199600000,1,,1507100400000,1,,0,BERRY,,0.0,994.073,00009460,0,1,995.0,CA,4022869.7203,12278.5225209,SHU,2017,2017,"{71=2447.270588235294, 42=1788.2784313725494, 43=3.0, 21=36.10588235294117, 52=195.0627450980392}",,
00000000000000000307,CDF,1504076400000,14,,1504681200000,1,,0,PLEASANT,,0.0,392.485,00022877,0,1,392.0,CA,1588331.3367,6529.48483413,NEU,2017,2017,"{71=7.0, 21=50.67843137254902, 43=217.52156862745102, 42=1186.0980392156864, 41=142.89019607843136, 22=0.7490196078431373, 11=0.5215686274509804, 52=158.8823529411765}",,
00000000000000000308,CDF,1503212400000,11,,1503385200000,1,,0,BEALE,,0.0,867.02,00021927,0,1,867.0,CA,3508703.80147,9278.66385367,NEU,2017,2017,"{21=38.86666666666667, 71=3859.2156862745073}",,
0000000000000000030a,CDF,1512633600000,14,,1514102400000,1,,0,LILAC,,0.0,4080.61,00024612,0,1,4100.0,CA,1.65136618353E7,37220.3365352,MVU,2017,2017,"{52=6768.733333333331, 95=384.19215686274504, 11=25.0, 31=16.0, 71=4449.360784313725, 24=71.72941176470589, 90=1385.0117647058817, 22=1184.925490196078, 82=453.8117647058824, 81=433.7333333333333, 23=509.0431372549018, 42=22.04705882352941, 43=2.8823529411764706, 21=2640.4117647058833}",,
0000000000000000030b,CDF,1499756400000,10,,1500015600000,1,,0,JENNINGS 2,,0.0,332.586,00016909,0,1,400.0,CA,1345929.78016,7042.36824727,MVU,2017,2017,"{22=3.337254901960784, 21=31.152941176470584, 52=1460.7764705882344}",,
0000000000000000030c,CDF,1495263600000,9,"SHOOTING, BLM INC # 7605",1495522800000,1,,0,GATE,,0.0,1912.91,00012098,0,1,1500.0,CA,7741254.28696,13438.6819855,MVU,2017,2017,"{71=390.92549019607856, 23=0.2745098039215686, 90=10.513725490196077, 22=1.035294117647059, 21=267.18823529411765, 52=7930.698039215688}",,
0000000000000000030d,CDF,1504422000000,10,,1504940400000,1,,0,PEAK,,0.0,677.893,00018116,0,1,0.0,CA,2743334.06298,10083.8768922,MMU,2017,2017,"{71=142.45882352941172, 42=2139.827450980392, 41=207.01176470588234, 43=40.94901960784314, 52=517.3607843137255}",,
0000000000000000030e,CDF,1497078000000,9,,1497337200000,1,,0,OAKWOOD,,0.0,1428.53,00011650,0,1,0.0,CA,5781066.15117,22146.0931728,MMU,2017,2017,"{71=5257.203921568632, 42=25.788235294117648, 23=2.0, 41=1.6823529411764706, 22=9.999999999999998, 21=25.172549019607846, 52=1100.8235294117649}",,
0000000000000000030f,CDF,1504422000000,11,,1505286000000,1,,0,MISSION,,0.0,988.467,00018115,0,1,0.0,CA,4000185.87801,18687.0244236,MMU,2017,2017,"{71=564.435294117647, 42=3266.470588235292, 41=15.105882352941176, 21=24.34901960784314, 52=573.6274509803919}",,
00000000000000000310,CDF,1500188400000,9,,1504162800000,1,,0,DETWILER,,0.0,81826.3,00014474,0,1,0.0,CA,3.31139186434E8,192644.796649,MMU,2017,2017,"{52=248760.13725490234, 11=576.8078431372548, 95=1.0, 31=2.0, 71=36122.44705882358, 24=7.0, 22=746.513725490196, 82=63.0, 41=14740.835294117645, 23=47.0, 42=50962.29803921564, 43=12257.101960784312, 21=3640.117647058821}",,
00000000000000000311,CDF,1498633200000,10,,1499324400000,1,,0,BEN,,0.0,558.143,00013022,0,1,0.0,CA,2258722.62064,12357.6936276,MMU,2017,2017,"{71=391.1176470588235, 43=23.796078431372546, 41=195.85490196078433, 42=994.3294117647056, 22=1.0, 21=41.870588235294115, 52=861.3960784313731}",,
00000000000000000312,CDF,1494572400000,14,,1494658800000,1,,0,WRIGHT,,0.0,1730.47,00009464,0,1,0.0,CA,7002949.40166,13851.3019299,MMU,2017,2017,"{82=193.96470588235294, 71=7538.898039215685, 22=0.00392156862745098, 21=41.83921568627451, 52=5.968627450980392}",,
00000000000000000316,CDF,1507446000000,14,Marin Co. Fire Assist,1508223600000,1,,0,37,,0.0,1657.37,00010393,0,1,1657.0,CA,6707135.86188,22443.9075463,LNU,2017,2017,"{71=6879.494117647056, 82=143.9254901960784, 21=20.79215686274509, 23=28.486274509803923, 22=56.83921568627451, 43=25.0, 95=200.6627450980392, 52=96.4470588235294}",,
00000000000000000327,CDF,1505718000000,11,,1505718000000,1,,0,EASTMAM,,0.0,482.341,00019222,0,1,483.0,CA,1951964.07291,8306.51436528,MMU,2017,2017,{71=2168.176470588234},,
0000000000000000032b,CDF,1492671600000,2,,1492758000000,1,,0,JAYNE,,0.0,4533.28,00005281,0,1,0.0,CA,1.83455488914E7,22228.0499129,FKU,2017,2017,"{82=154.6313725490196, 71=20183.623529411776, 52=46.07843137254903}",,
0000000000000000032d,CDF,1495090800000,2,,1495522800000,1,,0,ELM,,0.0,11146.8,00006727,0,1,0.0,CA,4.51093148946E7,37260.5436794,FKU,2017,2017,"{71=47825.28627450975, 24=2.0, 23=14.231372549019607, 21=133.61176470588236, 22=24.482352941176472, 95=110.72156862745099, 52=2009.7607843137257}",,
0000000000000000032e,CDF,1498978800000,14,,1499238000000,1,,0,DERRICK,,0.0,1561.66,00009289,0,1,0.0,CA,6319826.52801,12680.6701235,FKU,2017,2017,"{71=5353.349019607836, 90=38.0, 21=169.7882352941176, 23=1.5490196078431373, 22=18.576470588235296, 43=65.48627450980392, 95=110.41176470588236, 52=1264.3215686274511}",,
0000000000000000032f,CDF,1498201200000,5,,1498546800000,1,,0,CREEK,,0.0,356.935,00008759,0,1,0.0,CA,1444465.82867,6444.67204716,FKU,2017,2017,"{71=21.709803921568625, 22=5.003921568627451, 43=579.4823529411765, 21=46.69411764705883, 52=951.9843137254898}",,
0000000000000000035e,CDF,1507446000000,11,,1509865200000,1,,0,CHEROKEE,,0.0,8415.8,00015933,0,1,8417.0,CA,3.4057546688E7,43129.9044163,BTU,2017,2017,"{71=26266.278431372542, 21=230.88235294117666, 43=35.705882352941174, 42=5180.066666666667, 41=733.1764705882354, 23=1.0, 22=62.901960784313744, 52=5169.929411764704, 11=158.0, 31=2.0}",,
0000000000000000035f,CDF,1503990000000,7,USFS INC #00001390,1509174000000,1,,0,PONDEROSA,,0.0,4015.73,00013737,0,1,4016.0,CA,1.62510922741E7,24855.9774104,BTU,2017,2017,"{71=91.38039215686275, 42=16627.984313725487, 41=277.65490196078434, 43=344.57647058823534, 11=0.44313725490196076, 52=714.0666666666667}",,
00000000000000000360,CDF,1499410800000,2,,1501743600000,1,,0,WALL,,0.0,6028.49,00010975,0,1,6033.0,CA,2.43964330471E7,38526.4314016,BTU,2017,2017,"{71=7261.588235294118, 22=67.61960784313726, 42=11711.415686274517, 23=0.5294117647058824, 41=4014.63137254902, 43=57.21176470588235, 21=760.9999999999998, 52=3231.317647058823}",,
00000000000000000365,CDF,1501052400000,5,,1501052400000,1,,0,LATROBE,,0.0,1268.11,00021652,0,1,1268.0,CA,5131858.61723,14516.7423125,AEU,2017,2017,"{71=2116.55294117647, 41=44.686274509803916, 42=10.062745098039215, 22=0.00392156862745098, 21=56.90980392156864, 52=3473.152941176471}",,
0000000000000000036f,CDF,1530687600000,7,,1530687600000,1,,0,SHINGLE,,0.0,315.995,00018477,0,1,316.0,CA,1278784.51777,7015.42222271,AEU,2018,2018,"{21=61.886274509803954, 71=1314.952941176471, 52=44.06666666666666}",,
00000000000000000370,CDF,1530860400000,2,,1531206000000,1,,0,IRISH,,0.0,824.978,00018720,0,1,825.0,CA,3338566.98143,12604.7405299,AEU,2018,2018,"{71=1948.1098039215674, 41=300.01176470588234, 42=77.90196078431372, 22=1.0, 21=15.11764705882353, 52=1366.8666666666657}",,
00000000000000000375,CDF,1541664000000,11,,1543219200000,1,,0,CAMP,,0.0,153336.0,00016737,0,1,153336.0,CA,6.2052701781E8,311935.278756,BTU,2018,2018,"{31=205.9686274509804, 95=862.5372549019609, 11=2457.058823529411, 52=245608.05490196112, 71=102885.53333333334, 24=398.7058823529411, 90=1993.8901960784315, 43=7243.086274509803, 82=32.32941176470588, 41=25882.949019607844, 23=1927.2078431372545, 42=266451.5725490199, 22=8034.47058823529, 21=25477.709803921563}",,
00000000000000000376,CDF,1530082800000,8,,1530255600000,1,,0,HYATT,,0.0,431.537,00003203,0,1,383.0,CA,1746367.36227,8460.37553549,LMU,2018,2018,"{82=152.60000000000005, 71=1017.6274509803924, 81=52.00784313725491, 22=0.20784313725490197, 21=3.403921568627451, 52=714.262745098039}",,
00000000000000000377,CDF,1529046000000,2,,1529046000000,1,,0,PLANADA,,0.0,4564.09,00012081,0,1,4563.0,CA,1.84702357956E7,34841.1913086,MMU,2018,2018,"{71=20370.690196078416, 95=37.8156862745098, 90=45.64705882352941, 11=6.0, 52=60.839215686274514}",,
00000000000000000378,CDF,1537599600000,8,,1538204400000,1,,0,OAK,,0.0,359.312,00019816,0,1,360.0,CA,1454085.88268,9606.62670203,MMU,2018,2018,"{41=4.866666666666667, 42=1423.73725490196, 52=186.78823529411767}",,
00000000000000000379,CDF,1525244400000,2,,1525244400000,1,,0,NEES,,0.0,1739.07,00008764,0,1,1756.0,CA,7037762.23657,17276.7900436,MMU,2018,2018,"{82=0.43529411764705883, 71=7365.035294117644, 22=2.203921568627451, 21=451.521568627451}",,
0000000000000000037a,CDF,1528095600000,2,,1528354800000,1,,0,ONEALS,,0.0,432.858,00011264,0,1,300.0,CA,1751714.81038,5331.66314711,MMU,2018,2018,"{42=426.3843137254901, 71=1145.7647058823532, 52=373.5098039215686}",,
0000000000000000037e,CDF,1531119600000,9,,1531119600000,1,,0,GRANT,,0.0,632.328,00004856,0,1,100.0,CA,2558941.04921,11286.3205703,SCU,2018,2018,"{71=2284.8784313725473, 23=93.67450980392155, 21=49.301960784313735, 22=193.29803921568623, 95=18.921568627450977, 52=202.80784313725496}",,
0000000000000000037f,CDF,1533798000000,9,,1534057200000,1,,0,HAT,,0.0,1769.34,00008470,0,1,1900.0,CA,7160246.72987,20096.9877127,SHU,2018,2018,"{71=568.0392156862748, 21=332.5843137254904, 42=1269.125490196079, 23=0.44313725490196076, 81=41.01960784313725, 41=14.0, 22=56.050980392156866, 52=5666.156862745098, 31=7.333333333333333}",,
00000000000000000381,CDF,1532329200000,10,,1535785200000,1,,0,CARR,,0.0,229651.0,00007808,0,1,229651.0,CA,9.29366240799E8,390420.595367,SHU,2018,2018,"{52=361420.6666666669, 11=1176.5843137254906, 95=88.60392156862746, 31=469.52941176470597, 71=8014.243137254901, 24=78.16078431372549, 90=565.2392156862747, 43=64638.796078431355, 42=490189.13333333336, 23=818.9725490196079, 41=56485.862745098035, 22=3425.6352941176474, 21=45241.95686274508}",,
00000000000000000382,CDF,1529823600000,7,,1530082800000,1,,0,DUMP,,0.0,1220.09,00006586,0,1,1212.0,CA,4937525.62855,12354.8986817,SHU,2018,2018,"{71=4397.541176470589, 24=1.0, 90=7.0, 31=4.682352941176471, 11=5.0, 22=95.07450980392156, 23=1.0, 42=106.76470588235293, 43=22.266666666666666, 21=306.1921568627451, 52=539.035294117647}",,
00000000000000000383,CDF,1529823600000,7,,1530082800000,1,,0,PANTHER,,0.0,386.112,00006589,0,1,386.0,CA,1562540.73732,8065.87703711,SHU,2018,2018,"{71=184.486274509804, 90=5.290196078431372, 43=19.4, 42=6.0, 11=3.0784313725490198, 95=9.901960784313726, 52=1507.6588235294118}",,
00000000000000000384,CDF,1538982000000,10,,1538982000000,1,,0,SUN,,0.0,3866.89,00009672,0,1,3889.0,CA,1.56487393111E7,25077.4257199,TGU,2018,2018,"{71=12307.988235294128, 90=5.380392156862745, 21=211.9254901960784, 22=17.36078431372549, 42=25.549019607843135, 41=32.5764705882353, 43=6.490196078431373, 52=4570.399999999999, 95=206.8549019607843, 31=2.0}",,
00000000000000000386,CDF,1531119600000,14,,1531119600000,1,,0,DALE,,0.0,722.358,00006649,0,1,856.0,CA,2923277.34943,8501.69388441,TGU,2018,2018,"{71=2974.843137254903, 24=0.5725490196078431, 90=110.66274509803921, 21=17.0078431372549, 23=1.184313725490196, 41=5.0, 22=3.7333333333333334, 95=20.71764705882353, 52=114.32549019607845}",,
00000000000000000388,CDF,1534316400000,14,,1534575600000,1,,0,RIVER_7,,0.0,496.195,00000389,0,1,496.0,CA,2008032.31077,7930.88107736,TUU,2018,2018,"{71=1519.4392156862746, 42=6.0, 41=3.0, 21=41.12156862745098, 52=661.3607843137254}",,
00000000000000000389,CDF,1528095600000,11,,1528786800000,1,,0,EASTERN 2,,0.0,528.172,00002668,0,1,513.0,CA,2137435.70658,10684.7700115,BEU,2018,2018,"{71=9.533333333333333, 21=47.53333333333333, 22=1.7294117647058824, 42=27.094117647058823, 43=1046.129411764706, 95=0.6745098039215687, 52=1241.7372549019608}",,
0000000000000000038a,CDF,1533538800000,9,,1533625200000,1,,0,TURKEY,,0.0,2222.98,00003889,0,1,2225.0,CA,8996074.75954,15059.1303533,BEU,2018,2018,"{71=9701.858823529412, 95=56.52549019607842, 52=236.72156862745095}",,
0000000000000000038b,CDF,1533970800000,2,,1533970800000,1,,0,GULCH,,0.0,683.049,00003992,0,1,700.0,CA,2764207.62335,7799.9988138,BEU,2018,2018,"{43=23.819607843137256, 71=2916.24705882353, 52=131.0}",,
0000000000000000038c,CDF,1536822000000,11,,1536994800000,1,,0,METZ,,0.0,411.987,00004537,0,1,411.0,CA,1667252.69942,10953.9178252,BEU,2018,2018,"{71=1667.0980392156857, 52=184.89803921568628}",,
0000000000000000038f,CDF,1530255600000,2,,1533798000000,1,,0,WAVERLY,,0.0,11759.6,00007477,0,1,0.0,CA,4.7589485052E7,63479.0246959,TCU,2018,2018,"{52=2656.384313725492, 95=5.0, 11=92.0, 31=5.0, 71=49815.23921568625, 90=0.8196078431372549, 43=59.20000000000001, 82=16.0, 41=42.39999999999999, 81=3.537254901960785, 42=17.0, 22=1.6588235294117646, 21=160.87058823529412}",,
00000000000000000390,CDF,1536476400000,10,,1536822000000,1,,0,TULLOCH,,0.0,574.994,00010699,0,1,0.0,CA,2326917.81353,9069.41214789,TCU,2018,2018,"{71=1650.1725490196081, 42=48.752941176470586, 43=75.12549019607842, 21=20.85882352941176, 52=790.1568627450981}",,
000000000000000003a0,CDF,1530860400000,9,Fed inc # 10610,1532070000000,1,,0,VALLEY,,0.0,1343.21,00009683,0,1,1348.0,CA,5435770.53574,11816.0218407,BDU,2018,2018,"{21=7.768627450980393, 43=152.1607843137255, 42=2891.3254901960768, 22=0.4901960784313726, 52=2943.760784313727, 31=43.831372549019605}",,
000000000000000003c1,CDF,1567753200000,5,,1568012400000,1,,0,SWEDES,,0.0,510.135,00010594,0,1,0.0,CA,2064445.08762,8683.83951908,BTU,2019,2019,"{42=745.0313725490195, 71=1511.1254901960788, 52=37.40784313725491}",,
000000000000000003c6,CDF,1571814000000,11,,1573372800000,1,,0,KINCADE,,0.0,77762.1,00019376,0,1,0.0,CA,3.14692204696E8,186114.895274,LNU,2019,2019,"{52=150489.01176470553, 11=855.7333333333332, 95=95.08235294117647, 31=143.61176470588236, 71=65606.02745098047, 24=32.0, 90=596.7960784313725, 81=39.0, 43=36153.913725490194, 82=7555.929411764702, 42=75561.44313725492, 23=84.12156862745098, 41=5036.7490196078425, 22=791.9686274509803, 21=6609.474509803922}",,
000000000000000003c9,CDF,1562914800000,14,116 acres in US 400+- in Mexico,1563174000000,1,,0,BORDER 6,,0.0,467.191,00009892,0,1,75.0,CA,462509.428566,6470.50793251,MVU,2019,2019,"{82=42.478431372549025, 71=20.505882352941164, 90=366.16470588235313, 95=1.5098039215686274, 52=83.09019607843138}",,
000000000000000003cc,CDF,1564383600000,10,,1564383600000,1,,0,LAKE,,0.0,305.683,00004344,0,1,306.0,CA,1237054.6528,4270.55946897,BEU,2019,2019,"{71=478.0705882352941, 43=181.33333333333334, 22=3.2941176470588234, 21=4.12156862745098, 52=707.686274509804}",,
000000000000000003cd,CDF,1566457200000,14,,1566802800000,1,,0,MOUNTAIN,,0.0,493.259,00009030,0,1,600.0,CA,1996147.51298,10992.4951468,SHU,2019,2019,"{71=16.478431372549018, 43=5.862745098039215, 42=375.43529411764695, 41=762.4549019607842, 22=14.250980392156862, 21=259.71764705882345, 52=783.0235294117645}",,
000000000000000003ce,CDF,1572073200000,10,,1572159600000,1,,0,RAWSON,,0.0,605.49,00011434,0,1,605.0,CA,2450330.18161,9918.17561562,TGU,2019,2019,"{82=6.933333333333334, 71=2582.6627450980395, 81=0.5882352941176471, 21=86.73725490196078, 52=3.8274509803921566, 31=41.45490196078432}",,
000000000000000003d1,CDF,1567580400000,14,,1568703600000,1,,0,HORSESHOE,,0.0,583.44,00118651,0,1,503.0,CA,2361097.37881,10852.9390218,RRU,2019,2019,"{71=403.1294117647059, 22=1.792156862745098, 21=6.23921568627451, 52=2212.011764705883}",,
